,s,a,r,s1
812,[-0.96527356  0.26124123 -1.8732833 ],[1.6812897],-8.632513582241382,[-0.9442241   0.32930347 -1.4251589 ]
813,[-0.9442241   0.32930347 -1.4251589 ],[-0.32512218],-8.077000209383145,[-0.9222586   0.38657343 -1.2269497 ]
814,[-0.9222586   0.38657343 -1.2269497 ],[-1.4389373],-7.685875945992807,[-0.8984559  0.4390637 -1.1528602]
815,[-0.8984559  0.4390637 -1.1528602],[1.0234197],-7.354120473420711,[-0.8832448   0.46891218 -0.6700494 ]
816,[-0.8832448   0.46891218 -0.6700494 ],[-1.3233922],-7.087890120256556,[-0.8708328   0.49157938 -0.51687413]
817,[-0.8708328   0.49157938 -0.51687413],[0.8941561],-6.932271131090336,[-0.8704868   0.49219173 -0.01406616]
818,[-0.8704868   0.49219173 -0.01406616],[1.9292662],-6.904801928777759,[-0.8858923   0.46389103  0.64446753]
819,[-0.8858923   0.46389103  0.64446753],[-0.2443356],-7.1129927466531795,[-0.90704036  0.42104363  0.9557355 ]
820,[-0.90704036  0.42104363  0.9557355 ],[0.4631619],-7.419390494571533,[-0.9332119   0.35932642  1.3409926 ]
821,[-0.9332119   0.35932642  1.3409926 ],[1.6715401],-7.877955007699223,[-0.9625649   0.27105132  1.8612183 ]
822,[-0.9625649   0.27105132  1.8612183 ],[1.0612121],-8.56784539717851,[-0.98669606  0.16257583  2.2236886 ]
823,[-0.98669606  0.16257583  2.2236886 ],[-0.07486236],-9.364708011707908,[-0.9989153   0.04656424  2.334391  ]
824,[-0.9989153   0.04656424  2.334391  ],[-0.36220762],-10.12416599632035,[-0.99760884 -0.06911293  2.3149831 ]
825,[-0.99760884 -0.06911293  2.3149831 ],[-0.2239556],-9.97575768128914,[-0.9837279  -0.17966492  2.2295551 ]
826,[-0.9837279  -0.17966492  2.2295551 ],[1.4936752],-9.26652877516974,[-0.95633906 -0.29225957  2.3188577 ]
827,[-0.95633906 -0.29225957  2.3188577 ],[1.3814698],-8.633665979055843,[-0.91634864 -0.40038127  2.3068836 ]
828,[-0.91634864 -0.40038127  2.3068836 ],[1.2075495],-7.984671744679191,[-0.8671628 -0.4980247  2.18773  ]
829,[-0.8671628 -0.4980247  2.18773  ],[-1.1360419],-7.34573880076169,[-0.8233488  -0.56753564  1.6438051 ]
830,[-0.8233488  -0.56753564  1.6438051 ],[-1.2587848],-6.713659405631553,[-0.79306227 -0.6091406   1.0293357 ]
831,[-0.79306227 -0.6091406   1.0293357 ],[1.4369128],-6.291278116849952,[-0.76845235 -0.63990706  0.7880173 ]
832,[-0.76845235 -0.63990706  0.7880173 ],[0.63388854],-6.051361904586238,[-0.7553975  -0.6552668   0.40317023]
833,[-0.7553975  -0.6552668   0.40317023],[-1.3311645],-5.9086315206128495,[-0.7647532  -0.6443233  -0.28795457]
834,[-0.7647532  -0.6443233  -0.28795457],[-1.9725484],-5.972883131811121,[-0.7980259  -0.60262316 -1.0670793 ]
835,[-0.7980259  -0.60262316 -1.0670793 ],[-0.33204982],-6.33804568649156,[-0.84279484 -0.53823495 -1.5688541 ]
836,[-0.84279484 -0.53823495 -1.5688541 ],[-1.819427],-6.871062583353785,[-0.8977907  -0.44042248 -2.2454443 ]
837,[-0.8977907  -0.44042248 -2.2454443 ],[-0.8470191],-7.716955744516939,[-0.94894296 -0.31544778 -2.702814  ]
838,[-0.94894296 -0.31544778 -2.702814  ],[-0.7194788],-8.68718439830046,[-0.98582697 -0.1677653  -3.0473218 ]
839,[-0.98582697 -0.1677653  -3.0473218 ],[-1.6048725],-9.770101504138559,[-9.9999774e-01  2.1314293e-03 -3.4138765e+00]
840,[-9.9999774e-01  2.1314293e-03 -3.4138765e+00],[-1.6110774],-11.024267696218722,[-0.9829678   0.18377787 -3.6539397 ]
841,[-0.9829678   0.18377787 -3.6539397 ],[-1.9122012],-10.081238786917439,[-0.9305167   0.36624947 -3.8029363 ]
842,[-0.9305167   0.36624947 -3.8029363 ],[1.2855856],-9.102057218763788,[-0.8568098  0.5156326 -3.3354115]
843,[-0.8568098  0.5156326 -3.3354115],[-0.15867434],-7.871725760870944,[-0.7710103   0.63682264 -2.9724882 ]
844,[-0.7710103   0.63682264 -2.9724882 ],[-1.8988388],-6.895665611981634,[-0.67535156  0.73749596 -2.779697  ]
845,[-0.67535156  0.73749596 -2.779697  ],[-1.8954414],-6.122706888381942,[-0.57769066  0.81625575 -2.5108912 ]
846,[-0.57769066  0.81625575 -2.5108912 ],[-0.2337399],-5.412138495514678,[-0.49619326  0.8682121  -1.9337604 ]
847,[-0.49619326  0.8682121  -1.9337604 ],[-1.8388134],-4.74544508504862,[-0.427104   0.9042025 -1.5584233]
848,[-0.427104   0.9042025 -1.5584233],[-0.7573863],-4.291923340765969,[-0.3816618   0.92430204 -0.9938794 ]
849,[-0.3816618   0.92430204 -0.9938794 ],[-1.5975736],-3.952305871573504,[-0.3565561  0.9342739 -0.5402889]
850,[-0.3565561  0.9342739 -0.5402889],[-0.7115894],-3.7753756082356764,[-0.3590623   0.9333136   0.05367813]
851,[-0.3590623   0.9333136   0.05367813],[-1.7305706],-3.75935698259191,[-0.38200688  0.92415947  0.49407774]
852,[-0.38200688  0.92415947  0.49407774],[1.3852283],-3.8787695905634103,[-0.44548506  0.89528936  1.3949816 ]
853,[-0.44548506  0.89528936  1.3949816 ],[1.0972263],-4.3269075097707805,[-0.54238015  0.8401332   2.2310326 ]
854,[-0.54238015  0.8401332   2.2310326 ],[0.8183388],-5.095430424685647,[-0.6612334  0.7501802  2.9838834]
855,[-0.6612334  0.7501802  2.9838834],[-1.0427936],-6.150476017976699,[-0.77830815  0.62788254  3.3900993 ]
856,[-0.77830815  0.62788254  3.3900993 ],[-1.1427385],-7.215785109222919,[-0.8802775  0.4744592  3.6896005]
857,[-0.8802775  0.4744592  3.6896005],[-1.0624317],-8.370339882758765,[-0.95532304  0.29556373  3.88608   ]
858,[-0.95532304  0.29556373  3.88608   ],[0.23707443],-9.584607950379452,[-0.99568975  0.09274638  4.143314  ]
859,[-0.99568975  0.09274638  4.143314  ],[1.5123008],-11.013641935588018,[-0.9916774  -0.12874773  4.439719  ]
860,[-0.9916774  -0.12874773  4.439719  ],[-0.97893536],-11.04714408969294,[-0.9431136 -0.3324706  4.196318 ]
861,[-0.9431136 -0.3324706  4.196318 ],[-1.2357249],-9.6173982815336,[-0.8643186  -0.50294465  3.7616062 ]
862,[-0.8643186  -0.50294465  3.7616062 ],[-1.6707234],-8.253842179995267,[-0.7752461 -0.6316593  3.1337893]
863,[-0.7752461 -0.6316593  3.1337893],[-0.85024095],-7.024063205438442,[-0.68926865 -0.72450584  2.5325086 ]
864,[-0.68926865 -0.72450584  2.5325086 ],[0.6646333],-6.076646997677094,[-0.609982   -0.79241526  2.0888243 ]
865,[-0.609982   -0.79241526  2.0888243 ],[-0.82658273],-5.395792685274337,[-0.55429167 -0.83232254  1.3705254 ]
866,[-0.55429167 -0.83232254  1.3705254 ],[1.0890543],-4.8473133775808295,[-0.5158757  -0.85666347  0.9096416 ]
867,[-0.5158757  -0.85666347  0.9096416 ],[-0.08230729],-4.546784867436464,[-0.50492036 -0.8631659   0.25479794]
868,[-0.50492036 -0.8631659   0.25479794],[0.9726742],-4.417799534586563,[-0.5155278  -0.85687286 -0.24667539]
869,[-0.5155278  -0.85687286 -0.24667539],[0.36679596],-4.468536727030833,[-0.5508138  -0.83462816 -0.83431065]
870,[-0.5508138  -0.83462816 -0.83431065],[-0.56905687],-4.710230180622907,[-0.6136073  -0.78961134 -1.5456402 ]
871,[-0.6136073  -0.78961134 -1.5456402 ],[-1.8465048],-5.221533240542521,[-0.7042472  -0.70995486 -2.4148245 ]
872,[-0.7042472  -0.70995486 -2.4148245 ],[-1.3582715],-6.1176324813801255,[-0.806917   -0.59066486 -3.1510313 ]
873,[-0.806917   -0.59066486 -3.1510313 ],[-1.8772689],-7.295068883992929,[-0.90555865 -0.42422104 -3.8756204 ]
874,[-0.90555865 -0.42422104 -3.8756204 ],[-0.2840093],-8.810988288445,[-0.9745073 -0.224356  -4.2363877]
875,[-0.9745073 -0.224356  -4.2363877],[1.3723476],-10.295616646618507,[-0.9998665 -0.0163413 -4.1988025]
876,[-0.9998665 -0.0163413 -4.1988025],[-1.29564],-11.531864344016494,[-0.9792786   0.20251769 -4.4054046 ]
877,[-0.9792786   0.20251769 -4.4054046 ],[1.9733489],-10.574525332930063,[-0.92035705  0.3910792  -3.9575138 ]
878,[-0.92035705  0.3910792  -3.9575138 ],[0.58852077],-9.072980383294938,[-0.8361336   0.54852587 -3.5759263 ]
879,[-0.8361336   0.54852587 -3.5759263 ],[-1.5914854],-7.8399400491367786,[-0.7311686  0.6821968 -3.4032547]
880,[-0.7311686  0.6821968 -3.4032547],[-1.4007857],-6.876243192863278,[-0.61701757  0.7869494  -3.1017249 ]
881,[-0.61701757  0.7869494  -3.1017249 ],[1.0745192],-5.961773234761029,[-0.5204949  0.8538648 -2.350335 ]
882,[-0.5204949  0.8538648 -2.350335 ],[-1.0514048],-5.040397380900177,[-0.438607    0.89867896 -1.8676472 ]
883,[-0.438607    0.89867896 -1.8676472 ],[-1.1645126],-4.450161394160595,[-0.3761451   0.92656076 -1.3683147 ]
884,[-0.3761451   0.92656076 -1.3683147 ],[1.1240646],-4.016105048149157,[-0.3526421  0.9357583 -0.5047845]
885,[-0.3526421  0.9357583 -0.5047845],[-0.45810726],-3.7551831236701965,[-0.35863853  0.9334765   0.1283181 ]
886,[-0.35863853  0.9334765   0.1283181 ],[1.2371837],-3.7574915164649565,[-0.4054848  0.9141018  1.014003 ]
887,[-0.4054848  0.9141018  1.014003 ],[-1.3241127],-4.057932103897422,[-0.4728807   0.88112646  1.5009625 ]
888,[-0.4728807   0.88112646  1.5009625 ],[-1.1850969],-4.484121314902712,[-0.5578221  0.8299605  1.9840428]
889,[-0.5578221  0.8299605  1.9840428],[-0.14525086],-5.070310950750449,[-0.6601329  0.7511488  2.5847256]
890,[-0.6601329  0.7511488  2.5847256],[-1.2286397],-5.921900776196407,[-0.7638033  0.6454491  2.9637911]
891,[-0.7638033  0.6454491  2.9637911],[0.8352504],-6.832613530618108,[-0.8663482   0.49944046  3.5731657 ]
892,[-0.8663482   0.49944046  3.5731657 ],[0.6053848],-8.134392368012803,[-0.94891244  0.31553948  4.0385537 ]
893,[-0.94891244  0.31553948  4.0385537 ],[0.9110522],-9.587422777706527,[-0.99496096  0.10026307  4.411866  ]
894,[-0.99496096  0.10026307  4.411866  ],[1.9604088],-11.198958686682447,[-0.990407   -0.13818087  4.7811246 ]
895,[-0.990407   -0.13818087  4.7811246 ],[-0.5303655],-11.30401488388517,[-0.9328611  -0.36023626  4.5979342 ]
896,[-0.9328611  -0.36023626  4.5979342 ],[1.941758],-9.807796039464009,[-0.8256335 -0.5642068  4.619021 ]
897,[-0.8256335 -0.5642068  4.619021 ],[-1.0533612],-8.59702141916269,[-0.6957267 -0.7183066  4.0378613]
898,[-0.6957267 -0.7183066  4.0378613],[1.5400407],-7.109468618003932,[-0.55046755 -0.83485657  3.7301376 ]
899,[-0.55046755 -0.83485657  3.7301376 ],[1.1769799],-6.031290090676773,[-0.40675315 -0.9135381   3.2805424 ]
900,[-0.40675315 -0.9135381   3.2805424 ],[-1.5462735],-5.037466579159952,[-0.29621246 -0.95512205  2.3634477 ]
901,[-0.29621246 -0.95512205  2.3634477 ],[1.3722752],-4.063062572850524,[-0.20657909 -0.9784299   1.8529474 ]
902,[-0.20657909 -0.9784299   1.8529474 ],[-0.3173301],-3.507833583752689,[-0.15388712 -0.9880884   1.0715255 ]
903,[-0.15388712 -0.9880884   1.0715255 ],[0.146255],-3.091489127506757,[-0.13645414 -0.99064636  0.35239738]
904,[-0.13645414 -0.99064636  0.35239738],[0.18724173],-2.9286159409184043,[-0.15438627 -0.9880106  -0.36250114]
905,[-0.15438627 -0.9880106  -0.36250114],[-0.3875562],-2.991685423944779,[-0.21147943 -0.9773824  -1.1616426 ]
906,[-0.21147943 -0.9773824  -1.1616426 ],[0.6340981],-3.3175880242606524,[-0.29844844 -0.95442575 -1.7995646 ]
907,[-0.29844844 -0.95442575 -1.7995646 ],[1.402367],-3.837172193698441,[-0.4062241 -0.9137735 -2.305029 ]
908,[-0.4062241 -0.9137735 -2.305029 ],[-1.1184742],-4.489142796974979,[-0.54486203 -0.8385257  -3.1581302 ]
909,[-0.54486203 -0.8385257  -3.1581302 ],[-1.9225701],-5.610773540345264,[-0.7032759 -0.710917  -4.07541  ]
910,[-0.7032759 -0.710917  -4.07541  ],[1.0260231],-7.1881694554589695,[-0.8429428  -0.53800327 -4.4546943 ]
911,[-0.8429428  -0.53800327 -4.4546943 ],[-1.9434032],-8.611243434521649,[-0.9521561 -0.3056121 -5.1497073]
912,[-0.9521561 -0.3056121 -5.1497073],[0.10253382],-10.666584755863106,[-0.99910104 -0.04239169 -5.3635364 ]
913,[-0.99910104 -0.04239169 -5.3635364 ],[-1.7353704],-12.484731409791717,[-0.9712482   0.23806918 -5.6556354 ]
914,[-0.9712482   0.23806918 -5.6556354 ],[-1.7885882],-11.618870404988987,[-0.8639947  0.5035009 -5.745372 ]
915,[-0.8639947  0.5035009 -5.745372 ],[-0.7368665],-10.134189990393127,[-0.6955869  0.7184419 -5.4782763]
916,[-0.6955869  0.7184419 -5.4782763],[0.8915969],-8.477699764717245,[-0.50462824  0.86333674 -4.805705  ]
917,[-0.50462824  0.86333674 -4.805705  ],[0.8285578],-6.719106778110707,[-0.32144526  0.94692814 -4.033919  ]
918,[-0.32144526  0.94692814 -4.033919  ],[0.02085474],-5.229850768615225,[-0.16052803  0.9870313  -3.3205945 ]
919,[-0.16052803  0.9870313  -3.3205945 ],[0.34425825],-4.102653354361912,[-0.03478447  0.99939483 -2.5286825 ]
920,[-0.03478447  0.99939483 -2.5286825 ],[-0.6664625],-3.217779876409229,[ 0.05912929  0.9982503  -1.8791057 ]
921,[ 0.05912929  0.9982503  -1.8791057 ],[-0.11271711],-2.63814942203021,[ 0.11626652  0.99321806 -1.1473255 ]
922,[ 0.11626652  0.99321806 -1.1473255 ],[-0.6852746],-2.2469955231339713,[ 0.1413156  0.9899646 -0.5052031]
923,[ 0.1413156  0.9899646 -0.5052031],[1.5348122],-2.0699371051338558,[0.11813907 0.99299705 0.46749216]
924,[0.11813907 0.99299705 0.46749216],[1.5732573],-2.1337397524125854,[0.04598797 0.998942   1.4482286 ]
925,[0.04598797 0.998942   1.4482286 ],[0.69302917],-2.535207938866687,[-0.06901038  0.99761593  2.3013895 ]
926,[-0.06901038  0.99761593  2.3013895 ],[-0.4760617],-3.219012047732696,[-0.21625288  0.9763374   2.978192  ]
927,[-0.21625288  0.9763374   2.978192  ],[-0.5713051],-4.086991668062807,[-0.38869277  0.9213674   3.6247494 ]
928,[-0.38869277  0.9213674   3.6247494 ],[-1.9551178],-5.198637509131545,[-0.5649212  0.8251449  4.022507 ]
929,[-0.5649212  0.8251449  4.022507 ],[-0.33426803],-6.331991276331449,[-0.7378632  0.6749503  4.5912256]
930,[-0.7378632  0.6749503  4.5912256],[1.0335493],-7.872341695802204,[-0.88779074  0.46024734  5.252471  ]
931,[-0.88779074  0.46024734  5.252471  ],[-0.5133622],-9.852375986896048,[-0.97961885  0.20086533  5.520652  ]
932,[-0.97961885  0.20086533  5.520652  ],[0.90872437],-11.68837276545111,[-0.99611825 -0.08802523  5.8076096 ]
933,[-0.99611825 -0.08802523  5.8076096 ],[-1.4397849],-12.698483329011355,[-0.93433046 -0.35640788  5.525623  ]
934,[-0.93433046 -0.35640788  5.525623  ],[-0.98534936],-10.76690728611977,[-0.8139097 -0.5809914  5.1105146]
935,[-0.8139097 -0.5809914  5.1105146],[-1.5445673],-8.972822614149814,[-0.66589725 -0.7460435   4.443086  ]
936,[-0.66589725 -0.7460435   4.443086  ],[-1.8076069],-7.265033007298255,[-0.5210453  -0.85352904  3.6124125 ]
937,[-0.5210453  -0.85352904  3.6124125 ],[1.3034732],-5.796267974941318,[-0.37989786 -0.92502844  3.1677866 ]
938,[-0.37989786 -0.92502844  3.1677866 ],[1.6111296],-4.849573429527961,[-0.2511824 -0.9679398  2.715685 ]
939,[-0.2511824 -0.9679398  2.715685 ],[1.3513345],-4.068843135837878,[-0.14378008 -0.98960966  2.19243   ]
940,[-0.14378008 -0.98960966  2.19243   ],[-1.5297822],-3.4245024638769763,[-0.08314625 -0.9965373   1.2207556 ]
941,[-0.08314625 -0.9965373   1.2207556 ],[-1.0141486],-2.8858968565535923,[-0.06713032 -0.9977442   0.32123023]
942,[-0.06713032 -0.9977442   0.32123023],[1.9746877],-2.697187476473821,[-0.07365781 -0.9972836  -0.13087477]
943,[-0.07365781 -0.9972836  -0.13087477],[-1.3936933],-2.7081042094358114,[-0.12776893 -0.99180394 -1.0878915 ]
944,[-0.12776893 -0.99180394 -1.0878915 ],[-1.6349908],-3.007337776587618,[-0.22989404 -0.97321564 -2.076993  ]
945,[-0.22989404 -0.97321564 -2.076993  ],[1.3626322],-3.6832088909748846,[-0.3542335 -0.935157  -2.60251  ]
946,[-0.3542335 -0.935157  -2.60251  ],[0.25702167],-4.413438056314212,[-0.5015249 -0.8651432 -3.2653244]
947,[-0.5015249 -0.8651432 -3.2653244],[-1.9675938],-5.463979365212222,[-0.6712001 -0.7412762 -4.209321 ]
948,[-0.6712001 -0.7412762 -4.209321 ],[-1.1162872],-7.093593562879067,[-0.83186656 -0.5549756  -4.932721  ]
949,[-0.83186656 -0.5549756  -4.932721  ],[-0.08257066],-8.952311938448277,[-0.94915146 -0.31481978 -5.3613386 ]
950,[-0.94915146 -0.31481978 -5.3613386 ],[-0.40059105],-10.834435274524873,[-0.9993011  -0.03738096 -5.657542  ]
951,[-0.9993011  -0.03738096 -5.657542  ],[0.31747884],-12.836955102707872,[-0.9702565   0.24207911 -5.6379557 ]
952,[-0.9702565   0.24207911 -5.6379557 ],[-1.6661023],-11.574529335897578,[-0.86289614  0.5053812  -5.7063117 ]
953,[-0.86289614  0.5053812  -5.7063117 ],[0.02588635],-10.077537194064012,[-0.6995753  0.7145589 -5.323393 ]
954,[-0.6995753  0.7145589 -5.323393 ],[-1.0407971],-8.336770585966917,[-0.50348127  0.86400616 -4.9435935 ]
955,[-0.50348127  0.86400616 -4.9435935 ],[-1.9947455],-6.851255468869036,[-0.29349735  0.9559599  -4.5948005 ]
956,[-0.29349735  0.9559599  -4.5948005 ],[0.716548],-5.603696104768935,[-0.10914794  0.9940255  -3.7703485 ]
957,[-0.10914794  0.9940255  -3.7703485 ],[-1.8038037],-4.247751365459834,[ 0.05537583  0.9984656  -3.2954    ]
958,[ 0.05537583  0.9984656  -3.2954    ],[1.4502007],-3.3844825433395713,[ 0.17101051  0.9852692  -2.3290207 ]
959,[ 0.17101051  0.9852692  -2.3290207 ],[-0.85399127],-2.5001992875948744,[ 0.25491866  0.9669625  -1.7181674 ]
960,[ 0.25491866  0.9669625  -1.7181674 ],[0.24145748],-2.019323244178831,[ 0.30086535  0.9536666  -0.9567269 ]
961,[ 0.30086535  0.9536666  -0.9567269 ],[1.272891],-1.6938748394272802,[ 0.30327445  0.9529033  -0.05054331]
962,[ 0.30327445  0.9529033  -0.05054331],[1.0975101],-1.5957936009692406,[0.263539  0.9646487 0.8287606]
963,[0.263539  0.9646487 0.8287606],[0.95511204],-1.7702924366142911,[0.18091169 0.98349935 1.695514  ]
964,[0.18091169 0.98349935 1.695514  ],[-1.3693818],-2.218347892732391,[0.07046834 0.997514   2.2277312 ]
965,[0.07046834 0.997514   2.2277312 ],[-1.3552713],-2.748924089270147,[-0.06804938  0.997682    2.772576  ]
966,[-0.06804938  0.997682    2.772576  ],[-0.93913823],-3.4555875432671592,[-0.2348851  0.9720231  3.3799667]
967,[-0.2348851  0.9720231  3.3799667],[0.03580208],-4.41090922825221,[-0.42848742  0.90354776  4.1143546 ]
968,[-0.42848742  0.90354776  4.1143546 ],[0.27090773],-5.747507607635658,[-0.6322475  0.7747665  4.8326516]
969,[-0.6322475  0.7747665  4.8326516],[1.006057],-7.422603037083343,[-0.82072705  0.57132053  5.564635  ]
970,[-0.82072705  0.57132053  5.564635  ],[-1.8632748],-9.518502291335501,[-0.9484675   0.31687438  5.713634  ]
971,[-0.9484675   0.31687438  5.713634  ],[1.2730728],-11.213847548943363,[-0.99988264  0.0153191   6.1422505 ]
972,[-0.99988264  0.0153191   6.1422505 ],[1.7054313],-13.549215506218221,[-0.9537995  -0.30044392  6.409555  ]
973,[-0.9537995  -0.30044392  6.409555  ],[-0.21693364],-12.153647630167962,[-0.81807405 -0.5751129   6.151682  ]
974,[-0.81807405 -0.5751129   6.151682  ],[-1.2186551],-10.180888989515969,[-0.6297076 -0.7768322  5.537549 ]
975,[-0.6297076 -0.7768322  5.537549 ],[1.3564414],-8.139667438419897,[-0.41073242 -0.9117559   5.158391  ]
976,[-0.41073242 -0.9117559   5.158391  ],[-0.7234493],-6.637672544509573,[-0.2035225  -0.97907025  4.3660564 ]
977,[-0.2035225  -0.97907025  4.3660564 ],[-1.0965254],-5.0607379254640605,[-0.03158538 -0.99950105  3.4672751 ]
978,[-0.03158538 -0.99950105  3.4672751 ],[-1.6606454],-3.772601318891986,[ 0.09170795 -0.99578595  2.4685524 ]
979,[ 0.09170795 -0.99578595  2.4685524 ],[-1.3720624],-2.798578385548738,[ 0.16684818 -0.9859826   1.5159036 ]
980,[ 0.16684818 -0.9859826   1.5159036 ],[0.6470913],-2.1990847519579773,[ 0.20973721 -0.9777578   0.8734804 ]
981,[ 0.20973721 -0.9777578   0.8734804 ],[1.6914355],-1.9273711859314968,[ 0.22895113 -0.9734379   0.39387733]
982,[ 0.22895113 -0.9734379   0.39387733],[0.87695366],-1.8113370363587245,[ 0.21897823 -0.97572976 -0.20465806]
983,[ 0.21897823 -0.97572976 -0.20465806],[-1.5781147],-1.829257715802142,[ 0.16139944 -0.9868892  -1.1731726 ]
984,[ 0.16139944 -0.9868892  -1.1731726 ],[-0.9624826],-2.122961098734779,[ 0.05918831 -0.99824685 -2.0577118 ]
985,[ 0.05918831 -0.99824685 -2.0577118 ],[-1.0155225],-2.7093032272533204,[-0.08859702 -0.9960675  -2.9587255 ]
986,[-0.08859702 -0.9960675  -2.9587255 ],[1.6161014],-3.6319896781237766,[-0.25889823 -0.9659046  -3.4633608 ]
987,[-0.25889823 -0.9659046  -3.4633608 ],[-0.7390496],-4.558740567949897,[-0.4589506  -0.88846177 -4.298647  ]
988,[-0.4589506  -0.88846177 -4.298647  ],[-0.68714887],-6.041015387904428,[-0.6670313 -0.7450297 -5.068065 ]
989,[-0.6670313 -0.7450297 -5.068065 ],[-0.23996298],-7.863248471115677,[-0.8486134 -0.5290136 -5.6628323]
990,[-0.8486134 -0.5290136 -5.6628323],[1.4900721],-9.886843624698136,[-0.96492636 -0.26252076 -5.8360815 ]
991,[-0.96492636 -0.26252076 -5.8360815 ],[0.7474352],-11.67768337225205,[-0.9995377   0.03040448 -5.920857  ]
992,[-0.9995377   0.03040448 -5.920857  ],[1.6907887],-13.187975897306334,[-0.9515277  0.3075631 -5.644435 ]
993,[-0.9515277  0.3075631 -5.644435 ],[-1.6515273],-11.191716750082728,[-0.8277528   0.56109285 -5.661492  ]
994,[-0.8277528   0.56109285 -5.661492  ],[1.6615615],-9.689551110341778,[-0.6635238  0.7481552 -4.991438 ]
995,[-0.6635238  0.7481552 -4.991438 ],[1.0247705],-7.765559144115748,[-0.48965028  0.8719189  -4.276606  ]
996,[-0.48965028  0.8719189  -4.276606  ],[1.725176],-6.1686556529271845,[-0.33677912  0.9415837  -3.3638904 ]
997,[-0.33677912  0.9415837  -3.3638904 ],[1.1616545],-4.797433141528438,[-0.21756731  0.9760453  -2.4834545 ]
