,s,a,r,s1
197,[-0.05267474  0.10871689 -0.15595327  0.32268809],[1.7318269],1.0,[-0.0476301   0.09740256  0.40665525 -0.87437612]
198,[-0.0476301   0.09740256  0.40665525 -0.87437612],[0.31977627],1.0,[-0.02959172  0.06100444  0.49581364 -0.951692  ]
199,[-0.02959172  0.06100444  0.49581364 -0.951692  ],[-1.6959455],1.0,[-0.0213206   0.05167267 -0.07997071  0.4636993 ]
200,[-0.0213206   0.05167267 -0.07997071  0.4636993 ],[0.6466063],1.0,[-0.0202801   0.0609552   0.13108389  0.00876636]
201,[-0.0202801   0.0609552   0.13108389  0.00876636],[0.2321263],1.0,[-0.01364358  0.05922003  0.20060342 -0.09439496]
202,[-0.01364358  0.05922003  0.20060342 -0.09439496],[-0.5637663],1.0,[-0.00952802  0.06565096  0.0058348   0.41010033]
203,[-0.00952802  0.06565096  0.0058348   0.41010033],[1.9550638],1.0,[ 0.00359183  0.0531749   0.64826876 -1.01674842]
204,[ 0.00359183  0.0531749   0.64826876 -1.01674842],[2.826933],1.0,[ 0.04803447 -0.02822614  1.57219756 -3.04136121]
205,[ 0.04803447 -0.02822614  1.57219756 -3.04136121],[-0.3846323],1.0,[ 0.10789679 -0.14039553  1.42331891 -2.5950857 ]
206,[ 0.10789679 -0.14039553  1.42331891 -2.5950857 ],[-2.8879397],1.0,[ 0.14561173 -0.20037201  0.46852164 -0.45304511]
207,[ 0.00233157 -0.00658199 -0.00039174  0.0077423 ],[-1.0757648],1.0,[-0.00482792  0.01013123 -0.35663781  0.8198153 ]
208,[-0.00482792  0.01013123 -0.35663781  0.8198153 ],[0.59904283],1.0,[-0.01501035  0.03290201 -0.15369386  0.33020157]
209,[-0.01501035  0.03290201 -0.15369386  0.33020157],[2.7396946],1.0,[-0.00296571  0.0044139   0.7533633  -1.7317636 ]
210,[-0.00296571  0.0044139   0.7533633  -1.7317636 ],[0.9866986],1.0,[ 0.03344541 -0.07753351  1.06731645 -2.37148547]
211,[ 0.03344541 -0.07753351  1.06731645 -2.37148547],[2.6389248],1.0,[ 0.09331879 -0.2108355   1.9216883  -4.27704333]
212,[-0.00289321  0.00892732 -0.00854571  0.00071085],[-2.8281815],1.0,[-0.02206715  0.05263557 -0.94734744  2.16189195]
213,[-0.02206715  0.05263557 -0.94734744  2.16189195],[2.6586902],1.0,[-0.04208382  0.09679675 -0.05808059  0.08650824]
214,[-0.04208382  0.09679675 -0.05808059  0.08650824],[-0.3858248],1.0,[-0.04717228  0.10830806 -0.19592827  0.48563318]
215,[-0.04717228  0.10830806 -0.19592827  0.48563318],[1.3931903],1.0,[-0.04594937  0.10845205  0.25558547 -0.46504678]
216,[-0.04594937  0.10845205  0.25558547 -0.46504678],[-2.9760647],1.0,[-0.05576653  0.13829686 -0.74261224  1.92661283]
217,[-0.05576653  0.13829686 -0.74261224  1.92661283],[1.5587666],1.0,[-0.07516946  0.19250775 -0.23102272  0.81362577]
218,[-0.07516946  0.19250775 -0.23102272  0.81362577],[1.9552435],1.0,[-0.07185879  0.19933829  0.39433246 -0.45245163]
219,[-0.07185879  0.19933829  0.39433246 -0.45245163],[1.1115252],1.0,[-0.04928187  0.169885    0.73441746 -1.01927444]
220,[-0.04928187  0.169885    0.73441746 -1.01927444],[-0.29156435],1.0,[-0.02237024  0.13883592  0.6122362  -0.54508638]
221,[-0.02237024  0.13883592  0.6122362  -0.54508638],[0.9955542],1.0,[ 0.00829544  0.10596672  0.92096911 -1.09794711]
222,[ 0.00829544  0.10596672  0.92096911 -1.09794711],[-1.6967244],1.0,[0.03344633 0.09194387 0.33890895 0.37419881]
223,[0.03344633 0.09194387 0.33890895 0.37419881],[2.2967725],1.0,[ 0.06205708  0.07361653  1.0896333  -1.27205285]
224,[ 0.06205708  0.07361653  1.0896333  -1.27205285],[-1.6452779],1.0,[0.09431691 0.05145668 0.52577355 0.14060285]
225,[0.09431691 0.05145668 0.52577355 0.14060285],[-2.1211238],1.0,[ 0.10112001  0.09070564 -0.18338124  1.80454827]
226,[ 0.10112001  0.09070564 -0.18338124  1.80454827],[2.9224546],1.0,[ 0.11319784  0.1182099   0.78283065 -0.39078703]
227,[ 0.11319784  0.1182099   0.78283065 -0.39078703],[2.987954],1.0,[ 0.16396554  0.06045998  1.75424429 -2.48280479]
228,[ 0.16396554  0.06045998  1.75424429 -2.48280479],[-2.120436],1.0,[ 0.21948882 -0.00147828  1.02550814 -0.65062165]
229,[ 0.21948882 -0.00147828  1.02550814 -0.65062165],[-0.49921733],1.0,[ 0.25703945 -0.01884544  0.85301308 -0.22714602]
230,[ 0.25703945 -0.01884544  0.85301308 -0.22714602],[1.2636535],1.0,[ 0.29951765 -0.0473174   1.26987275 -1.18828521]
231,[ 0.29951765 -0.0473174   1.26987275 -1.18828521],[-0.2728978],1.0,[ 0.3483647  -0.09001524  1.17366893 -0.95844048]
232,[ 0.3483647  -0.09001524  1.17366893 -0.95844048],[0.54863435],1.0,[ 0.39894031 -0.13734447  1.35507448 -1.41009122]
233,[ 0.39894031 -0.13734447  1.35507448 -1.41009122],[-1.0747824],1.0,[ 0.44606164 -0.17864115  1.00327479 -0.67484744]
234,[ 0.44606164 -0.17864115  1.00327479 -0.67484744],[0.22862412],1.0,[ 0.48792815 -0.21209734  1.09003091 -0.99936876]
235,[-0.00107182 -0.00885455  0.00807384 -0.00968347],[-1.2101463],1.0,[-0.00878413  0.00919644 -0.3926146   0.90298813]
236,[-0.00878413  0.00919644 -0.3926146   0.90298813],[0.1583069],1.0,[-0.02332157  0.04192885 -0.33512554  0.74239128]
237,[-0.02332157  0.04192885 -0.33512554  0.74239128],[-1.5797508],1.0,[-0.0472009   0.09583435 -0.85755305  1.94486648]
238,[-0.0472009   0.09583435 -0.85755305  1.94486648],[-1.867001],1.0,[-0.09370723  0.20142391 -1.46520171  3.3266308 ]
239,[ 0.00046995 -0.00189964 -0.00058115 -0.00442931],[-0.5337765],1.0,[-0.00310396  0.00612441 -0.17763757  0.40152114]
240,[-0.00310396  0.00612441 -0.17763757  0.40152114],[-2.9095697],1.0,[-0.02951222  0.06650244 -1.1400013   2.59653227]
241,[-0.02951222  0.06650244 -1.1400013   2.59653227],[2.7289586],1.0,[-0.05673535  0.12679348 -0.22653349  0.46418393]
242,[-0.05673535  0.12679348 -0.22653349  0.46418393],[2.9078248],1.0,[-0.04675603  0.10360512  0.72320867 -1.60135921]
243,[-0.04675603  0.10360512  0.72320867 -1.60135921],[-1.7004839],1.0,[-0.02958197  0.07007374  0.13803316 -0.10123648]
244,[-0.02958197  0.07007374  0.13803316 -0.10123648],[1.115226],1.0,[-0.01683468  0.05077179  0.49858963 -0.85739054]
245,[-0.01683468  0.05077179  0.49858963 -0.85739054],[0.7946242],1.0,[ 0.00813868  0.00666258  0.75015948 -1.35004631]
246,[ 0.00813868  0.00666258  0.75015948 -1.35004631],[-2.802451],1.0,[ 0.0192683  -0.00225963 -0.19007764  0.87100019]
247,[ 0.0192683  -0.00225963 -0.19007764  0.87100019],[2.8532734],1.0,[ 0.03076644 -0.01240618  0.7617318  -1.34914576]
248,[ 0.03076644 -0.01240618  0.7617318  -1.34914576],[2.444483],1.0,[ 0.07727937 -0.10226519  1.56174237 -3.13246704]
249,[ 0.07727937 -0.10226519  1.56174237 -3.13246704],[-0.07125934],1.0,[ 0.13888554 -0.22431959  1.52031639 -2.994567  ]
250,[ 0.0071039   0.00012077 -0.00244589  0.00119513],[0.86314064],1.0,[ 0.01274392 -0.01305309  0.2836799  -0.65329855]
251,[ 0.01274392 -0.01305309  0.2836799  -0.65329855],[2.9600477],1.0,[ 0.04369369 -0.08400252  1.26092859 -2.87404055]
252,[ 0.04369369 -0.08400252  1.26092859 -2.87404055],[-0.11416213],1.0,[ 0.09303147 -0.19510069  1.2077944  -2.70412439]
253,[ 0.09303147 -0.19510069  1.2077944  -2.70412439],[-2.6394114],1.0,[ 0.1239562  -0.26491676  0.34483216 -0.83656723]
254,[-0.0099698  -0.00601014 -0.00214106 -0.00452694],[-0.86017704],1.0,[-0.01576789  0.00692871 -0.28700184  0.64491148]
255,[-0.01576789  0.00692871 -0.28700184  0.64491148],[-1.4909381],1.0,[-0.03708222  0.05495439 -0.77772032  1.74964024]
256,[-0.03708222  0.05495439 -0.77772032  1.74964024],[-2.4576201],1.0,[-0.08430907  0.16132143 -1.58046852  3.55525513]
257,[-0.08430907  0.16132143 -1.58046852  3.55525513],[-2.1027887],1.0,[-0.16079593  0.33286808 -2.23717738  5.00655973]
258,[ 0.00720655 -0.00952664  0.00874277 -0.00023417],[-2.341994],1.0,[-0.00800493  0.02626306 -0.767181    1.77169613]
259,[-0.00800493  0.02626306 -0.767181    1.77169613],[-2.6911647],1.0,[-0.05632651  0.13654145 -1.64576993  3.72841694]
260,[-0.05632651  0.13654145 -1.64576993  3.72841694],[-0.19179295],1.0,[-0.12290837  0.28619286 -1.68411059  3.77744132]
261,[-0.00571145 -0.00819493  0.00630391 -0.00296714],[-0.01010229],1.0,[-0.00551247 -0.00830623  0.00364944 -0.00262773]
262,[-0.00551247 -0.00830623  0.00364944 -0.00262773],[0.25917017],1.0,[-0.00362802 -0.01254441  0.09033796 -0.20725088]
263,[-0.00362802 -0.01254441  0.09033796 -0.20725088],[0.18583895],1.0,[ 0.00121467 -0.02366636  0.15178871 -0.34905846]
264,[ 0.00121467 -0.02366636  0.15178871 -0.34905846],[-2.590567],1.0,[-0.00994778  0.00211381 -0.70739038  1.61577962]
265,[-0.00994778  0.00211381 -0.70739038  1.61577962],[2.7144008],1.0,[-0.01995038  0.02297888  0.20347707 -0.5378953 ]
266,[-0.01995038  0.02297888  0.20347707 -0.5378953 ],[2.4759614],1.0,[ 0.0045222  -0.03528159  1.01829865 -2.36074456]
267,[ 0.0045222  -0.03528159  1.01829865 -2.36074456],[2.3526487],1.0,[ 0.06052824 -0.16317095  1.77901803 -4.02538742]
268,[ 0.06052824 -0.16317095  1.77901803 -4.02538742],[-1.0423766],1.0,[ 0.12431411 -0.30647639  1.41491191 -3.18536058]
269,[ 0.00641846  0.00418787  0.00669587 -0.00762052],[0.990528],1.0,[ 0.01326059 -0.0111881   0.33454489 -0.75374457]
270,[ 0.01326059 -0.0111881   0.33454489 -0.75374457],[0.11030272],1.0,[ 0.02728134 -0.04224393  0.36698926 -0.80444739]
271,[ 0.02728134 -0.04224393  0.36698926 -0.80444739],[-1.7839237],1.0,[ 0.03006926 -0.04692856 -0.22537769  0.55015789]
272,[ 0.03006926 -0.04692856 -0.22537769  0.55015789],[0.06045323],1.0,[ 0.02164039 -0.02763714 -0.19661479  0.4200107 ]
273,[ 0.02164039 -0.02763714 -0.19661479  0.4200107 ],[2.1830153],1.0,[ 0.02841743 -0.04552738  0.53307144 -1.29365696]
274,[ 0.02841743 -0.04552738  0.53307144 -1.29365696],[-1.2831653],1.0,[ 0.04111258 -0.0769007   0.10397408 -0.29588826]
275,[ 0.04111258 -0.0769007   0.10397408 -0.29588826],[-2.0762544],1.0,[ 0.03160757 -0.0583339  -0.57739454  1.20749029]
276,[ 0.03160757 -0.0583339  -0.57739454  1.20749029],[-1.4145528],1.0,[-5.85843843e-04  8.74623093e-03 -1.03205971e+00  2.14683760e+00]
277,[-5.85843843e-04  8.74623093e-03 -1.03205971e+00  2.14683760e+00],[-0.8949682],1.0,[-0.04748499  0.10565357 -1.31311853  2.70746206]
278,[-0.04748499  0.10565357 -1.31311853  2.70746206],[-1.3357935],1.0,[-0.10852516  0.23267007 -1.73706996  3.6450797 ]
279,[-0.00455461  0.00897512  0.00786763  0.00901345],[-1.4918858],1.0,[-0.01418638  0.0324907  -0.48807652  1.15512396]
280,[-0.01418638  0.0324907  -0.48807652  1.15512396],[0.19839305],1.0,[-0.03228773  0.07489758 -0.41807568  0.97619754]
281,[-0.03228773  0.07489758 -0.41807568  0.97619754],[-0.68788904],1.0,[-0.05358774  0.12489665 -0.64674351  1.52482034]
282,[-0.05358774  0.12489665 -0.64674351  1.52482034],[-1.7420732],1.0,[-0.09095956  0.21292876 -1.21944321  2.86728129]
283,[-0.00283584  0.0007684   0.00716015 -0.00118034],[-2.8596733],1.0,[-0.02157564  0.04470818 -0.94138555  2.17545156]
284,[-0.02157564  0.04470818 -0.94138555  2.17545156],[-2.5574558],1.0,[-0.07591022  0.16880398 -1.77178354  4.0165952 ]
285,[-0.07591022  0.16880398 -1.77178354  4.0165952 ],[2.7520983],1.0,[-0.12826793  0.28682737 -0.85509284  1.95398976]
286,[0.00105752 0.00675445 0.00624142 0.00546665],[1.480279],1.0,[ 0.01113504 -0.01557896  0.49632054 -1.110867  ]
287,[ 0.01113504 -0.01557896  0.49632054 -1.110867  ],[0.5346915],1.0,[ 0.03440054 -0.06705042  0.66725216 -1.46746488]
288,[ 0.03440054 -0.06705042  0.66725216 -1.46746488],[-0.8945327],1.0,[ 0.05506297 -0.11161378  0.36796467 -0.78004141]
289,[ 0.05506297 -0.11161378  0.36796467 -0.78004141],[2.5837755],1.0,[ 0.08698238 -0.18343747  1.22436684 -2.78928583]
290,[ 0.08698238 -0.18343747  1.22436684 -2.78928583],[0.18087289],1.0,[ 0.1369522  -0.29776651  1.27488065 -2.94381736]
291,[0.00784239 0.00486256 0.00309428 0.00458206],[2.963538],1.0,[ 0.0276638  -0.04033478  0.98518156 -2.24126131]
292,[ 0.0276638  -0.04033478  0.98518156 -2.24126131],[2.6703541],1.0,[ 0.08447663 -0.16855009  1.85172004 -4.15612924]
293,[ 0.08447663 -0.16855009  1.85172004 -4.15612924],[1.8484347],1.0,[ 0.16993035 -0.35929049  2.41410042 -5.37022681]
294,[ 0.00888136  0.0061651   0.00712196 -0.00794432],[0.8278855],1.0,[ 0.01465408 -0.00667815  0.28079777 -0.62806169]
295,[ 0.01465408 -0.00667815  0.28079777 -0.62806169],[-2.46992],1.0,[ 0.00937153  0.00686983 -0.54222333  1.28134176]
296,[ 0.00937153  0.00686983 -0.54222333  1.28134176],[-1.9328694],1.0,[-0.0249841   0.08625533 -1.17419325  2.6814523 ]
297,[-0.0249841   0.08625533 -1.17419325  2.6814523 ],[0.07759766],1.0,[-0.07114559  0.19061312 -1.13558005  2.5577693 ]
298,[-0.07114559  0.19061312 -1.13558005  2.5577693 ],[-2.3486607],1.0,[-0.13175357  0.3279658  -1.8883951   4.28737444]
299,[-0.00223227 -0.00662451 -0.00580382  0.00626609],[2.0968585],1.0,[ 0.01149498 -0.03871008  0.69019715 -1.59404447]
300,[ 0.01149498 -0.03871008  0.69019715 -1.59404447],[0.44994968],1.0,[ 0.04191743 -0.10806188  0.83150445 -1.88226074]
301,[ 0.04191743 -0.10806188  0.83150445 -1.88226074],[1.3974669],1.0,[ 0.08430721 -0.20430958  1.28644395 -2.92768112]
302,[-0.0039526  -0.00948553  0.00520842  0.00580423],[2.0412853],1.0,[ 0.00985087 -0.0407987   0.68303773 -1.55533603]
303,[ 0.00985087 -0.0407987   0.68303773 -1.55533603],[-0.06732456],1.0,[ 0.03656337 -0.1007855   0.6538033  -1.45711992]
304,[ 0.03656337 -0.1007855   0.6538033  -1.45711992],[1.9952638],1.0,[ 0.0758772  -0.189588    1.30928391 -2.97150324]
305,[ 0.0758772  -0.189588    1.30928391 -2.97150324],[-0.45054653],1.0,[ 0.12508249 -0.3017683   1.1534594  -2.66472821]
306,[-0.0054666   0.00485259  0.00313117  0.00938908],[1.3348454],1.0,[ 0.00352413 -0.01513961  0.44521552 -0.9987838 ]
307,[ 0.00352413 -0.01513961  0.44521552 -0.9987838 ],[0.16468753],1.0,[ 0.02230305 -0.05659207  0.49434877 -1.08077756]
308,[ 0.02230305 -0.05659207  0.49434877 -1.08077756],[0.7805518],1.0,[ 0.04720771 -0.11157311  0.75071797 -1.66973111]
309,[ 0.04720771 -0.11157311  0.75071797 -1.66973111],[-0.50060713],1.0,[ 0.07388451 -0.17102872  0.58492459 -1.320462  ]
310,[ 0.07388451 -0.17102872  0.58492459 -1.320462  ],[2.33974],1.0,[ 0.11277549 -0.26070894  1.35532275 -3.14252043]
311,[ 0.0036332  -0.00812716  0.0098102   0.00916309],[-0.16508718],1.0,[ 0.00294259 -0.00538532 -0.04420958  0.1268188 ]
312,[ 0.00294259 -0.00538532 -0.04420958  0.1268188 ],[2.0353746],1.0,[ 0.01473983 -0.0318366   0.63209733 -1.43249054]
313,[ 0.01473983 -0.0318366   0.63209733 -1.43249054],[0.45793134],1.0,[ 0.0429055  -0.09491937  0.77670064 -1.72922553]
314,[ 0.0429055  -0.09491937  0.77670064 -1.72922553],[-2.9072936],1.0,[ 0.05463412 -0.11966939 -0.18595271  0.45413738]
315,[ 0.05463412 -0.11966939 -0.18595271  0.45413738],[-2.5777793],1.0,[ 0.03042462 -0.06556785 -1.02344453  2.2397947 ]
316,[ 0.03042462 -0.06556785 -1.02344453  2.2397947 ],[0.5061865],1.0,[-0.00667526  0.01180368 -0.83358637  1.65143389]
317,[-0.00667526  0.01180368 -0.83358637  1.65143389],[0.66579247],1.0,[-0.03535673  0.06571831 -0.60244963  1.06350037]
318,[-0.03535673  0.06571831 -0.60244963  1.06350037],[-2.3812656],1.0,[-0.0752114   0.14467889 -1.3874843   2.86876313]
319,[-0.0752114   0.14467889 -1.3874843   2.86876313],[0.74342453],1.0,[-0.12557129  0.24756806 -1.13365112  2.30629248]
320,[ 0.00346734 -0.00927626  0.00625227  0.00513437],[-0.05555801],1.0,[ 0.00336535 -0.00840068 -0.01131555  0.03834844]
321,[ 0.00336535 -0.00840068 -0.01131555  0.03834844],[-2.0253987],1.0,[-0.01053908  0.02404292 -0.68209932  1.56859924]
322,[-0.01053908  0.02404292 -0.68209932  1.56859924],[0.21186014],1.0,[-0.03622462  0.0820206  -0.60358602  1.3449088 ]
323,[-0.03622462  0.0820206  -0.60358602  1.3449088 ],[-2.356639],1.0,[-0.07592822  0.17173023 -1.37848015  3.12506882]
324,[-0.07592822  0.17173023 -1.37848015  3.12506882],[-2.9905567],1.0,[-0.15024879  0.33994621 -2.32752607  5.25020319]
325,[0.00335389 0.00431018 0.00915236 0.00275077],[1.9209548],1.0,[ 0.01648406 -0.02495531  0.64562012 -1.45127662]
326,[ 0.01648406 -0.02495531  0.64562012 -1.45127662],[2.237009],1.0,[ 0.0569859  -0.11585307  1.3774317  -3.08406526]
327,[ 0.0569859  -0.11585307  1.3774317  -3.08406526],[1.5106881],1.0,[ 0.12165449 -0.26005209  1.85320768 -4.12546419]
328,[-0.00755714 -0.00584411  0.00318927 -0.00166976],[1.1482143],1.0,[ 2.17149046e-04 -2.36463393e-02  3.84487173e-01 -8.79576507e-01]
329,[ 2.17149046e-04 -2.36463393e-02  3.84487173e-01 -8.79576507e-01],[-1.6915828],1.0,[ 0.00426222 -0.03219369 -0.18001145  0.43198093]
330,[ 0.00426222 -0.03219369 -0.18001145  0.43198093],[0.7481662],1.0,[ 0.00217173 -0.02769141  0.07444093 -0.19718569]
331,[ 0.00217173 -0.02769141  0.07444093 -0.19718569],[2.673553],1.0,[ 0.02295197 -0.07694738  0.9618628  -2.24471534]
332,[ 0.02295197 -0.07694738  0.9618628  -2.24471534],[2.533895],1.0,[ 0.0779488  -0.20379537  1.78378988 -4.08261582]
333,[-0.00542133 -0.00287235 -0.0035176   0.00513961],[1.1355008],1.0,[ 0.00199478 -0.02014771  0.37329914 -0.86013508]
334,[ 0.00199478 -0.02014771  0.37329914 -0.86013508],[-2.623302],1.0,[-6.10187726e-04 -1.35465368e-02 -5.00555584e-01  1.16317826e+00]
335,[-6.10187726e-04 -1.35465368e-02 -5.00555584e-01  1.16317826e+00],[2.7266378],1.0,[-0.00229168 -0.0107414   0.41309862 -0.9921316 ]
336,[-0.00229168 -0.0107414   0.41309862 -0.9921316 ],[-0.6298765],1.0,[ 0.00991254 -0.03963938  0.19849708 -0.46599162]
337,[ 0.00991254 -0.03963938  0.19849708 -0.46599162],[-0.0764674],1.0,[ 0.01735862 -0.05736895  0.17421745 -0.42460969]
338,[ 0.01735862 -0.05736895  0.17421745 -0.42460969],[-2.8967743],1.0,[ 0.00513489 -0.0306802  -0.78276202  1.73494735]
339,[ 0.00513489 -0.0306802  -0.78276202  1.73494735],[-0.8623327],1.0,[-0.0315803   0.04896506 -1.05340124  2.25500725]
340,[-0.0315803   0.04896506 -1.05340124  2.25500725],[2.5838072],1.0,[-0.0563065   0.09776276 -0.18753974  0.22560836]
341,[-0.0563065   0.09776276 -0.18753974  0.22560836],[1.5022167],1.0,[-0.05402621  0.08588129  0.30026367 -0.80794863]
342,[-0.05402621  0.08588129  0.30026367 -0.80794863],[0.89374775],1.0,[-0.03638976  0.042987    0.58162834 -1.33830505]
343,[-0.03638976  0.042987    0.58162834 -1.33830505],[2.5764613],1.0,[ 0.00371005 -0.04728631  1.42186116 -3.16676849]
344,[ 0.00371005 -0.04728631  1.42186116 -3.16676849],[-2.2946668],1.0,[ 0.0449234  -0.13562038  0.64423599 -1.29808753]
345,[ 0.0449234  -0.13562038  0.64423599 -1.29808753],[-0.301804],1.0,[ 0.06877284 -0.18429942  0.54944104 -1.14789443]
346,[ 0.06877284 -0.18429942  0.54944104 -1.14789443],[-1.7246557],1.0,[ 0.0796141  -0.20713476 -0.00479075 -0.01601315]
347,[ 0.00639917 -0.005426    0.00800882 -0.00044287],[-2.319405],1.0,[-0.00870048  0.03010376 -0.76085124  1.75894681]
348,[-0.00870048  0.03010376 -0.76085124  1.75894681],[-1.6814276],1.0,[-0.05008096  0.12453807 -1.30691716  2.96024771]
349,[-0.05008096  0.12453807 -1.30691716  2.96024771],[-0.60361856],1.0,[-0.10601617  0.25063452 -1.48974559  3.35755111]
350,[ 0.00295353 -0.00612227  0.00888441 -0.00988659],[0.84200656],1.0,[ 0.0089181  -0.01954419  0.28859346 -0.65478627]
351,[ 0.0089181  -0.01954419  0.28859346 -0.65478627],[-2.2226968],1.0,[ 0.00561866 -0.01113873 -0.45109556  1.05282891]
352,[ 0.00561866 -0.01113873 -0.45109556  1.05282891],[-2.072279],1.0,[-0.02602315  0.06116865 -1.12960871  2.55431194]
353,[-0.02602315  0.06116865 -1.12960871  2.55431194],[2.948144],1.0,[-0.05136844  0.11632701 -0.14313735  0.25083413]
354,[-0.05136844  0.11632701 -0.14313735  0.25083413],[0.3064342],1.0,[-0.05528752  0.12410509 -0.05316623  0.14124586]
355,[-0.05528752  0.12410509 -0.05316623  0.14124586],[-0.989645],1.0,[-0.06422204  0.14747915 -0.39244556  1.01887136]
356,[-0.06422204  0.14747915 -0.39244556  1.01887136],[-1.0588828],1.0,[-0.08705896  0.20618236 -0.74829169  1.91187542]
357,[ 0.0036846  -0.0067859   0.00087949  0.00785542],[-2.222477],1.0,[-0.01105105  0.02754371 -0.7356325   1.69153168]
358,[-0.01105105  0.02754371 -0.7356325   1.69153168],[-0.31246352],1.0,[-0.04234611  0.09838076 -0.82995343  1.86120187]
359,[-0.04234611  0.09838076 -0.82995343  1.86120187],[-0.7122639],1.0,[-0.0801485   0.18335069 -1.06010015  2.39344844]
360,[-0.0801485   0.18335069 -1.06010015  2.39344844],[-2.0648835],1.0,[-0.13594794  0.31021813 -1.72490063  3.93345672]
361,[-0.00280651  0.00417357  0.00339083  0.00072744],[-2.4138165],1.0,[-0.0187389   0.04141695 -0.79770716  1.84235105]
362,[-0.0187389   0.04141695 -0.79770716  1.84235105],[-0.57880765],1.0,[-0.0542826   0.12245235 -0.9799418   2.2185205 ]
363,[-0.0542826   0.12245235 -0.9799418   2.2185205 ],[-1.9002501],1.0,[-0.10584983  0.23944811 -1.59516147  3.62177728]
364,[0.00275727 0.00111508 0.00669718 0.00100297],[1.5348169],1.0,[ 0.01322794 -0.02236086  0.51545548 -1.16302374]
365,[ 0.01322794 -0.02236086  0.51545548 -1.16302374],[2.9841275],1.0,[ 0.05353167 -0.1135275   1.49653603 -3.3765888 ]
366,[ 0.05353167 -0.1135275   1.49653603 -3.3765888 ],[-0.90519714],1.0,[ 0.10700916 -0.23271738  1.18109431 -2.62003046]
367,[-0.0044718  -0.00620676  0.00415722  0.00191052],[-0.6655312],1.0,[-0.00872237  0.00398721 -0.21610299  0.50277643]
368,[-0.00872237  0.00398721 -0.21610299  0.50277643],[1.3677502],1.0,[-0.00820483  0.00254561  0.24036109 -0.56022008]
369,[-0.00820483  0.00254561  0.24036109 -0.56022008],[-0.18635531],1.0,[ 7.53527490e-05 -1.61536057e-02  1.74279843e-01 -3.80965552e-01]
370,[ 7.53527490e-05 -1.61536057e-02  1.74279843e-01 -3.80965552e-01],[0.24101625],1.0,[ 0.00862352 -0.0349214   0.25320483 -0.55862521]
371,[ 0.00862352 -0.0349214   0.25320483 -0.55862521],[-1.9082842],1.0,[ 0.00605183 -0.02800454 -0.37970513  0.88566959]
372,[ 0.00605183 -0.02800454 -0.37970513  0.88566959],[-0.39929485],1.0,[-0.01159934  0.01176099 -0.50323571  1.10732409]
