,s,a,r,s1
769,[-5.3116375e-01  1.6471220e-05],[0.74090016],-0.054893304543158196,[-0.52997917  0.00118455]
770,[-0.52997917  0.00118455],[0.5673593],-0.03218966073749385,[-0.52789575  0.00208344]
771,[-0.52789575  0.00208344],[0.27486128],-0.0075548721126669,[-0.5253678   0.00252796]
772,[-0.5253678   0.00252796],[0.50927275],-0.02593587381626641,[-0.52206266  0.00330514]
773,[-0.52206266  0.00330514],[-0.85265076],-0.07270133212644084,[-0.520048    0.00201464]
774,[-0.520048    0.00201464],[-0.5237717],-0.027433679711834105,[-0.5188457   0.00120235]
775,[-0.5188457   0.00120235],[0.68621683],-0.04708935394321543,[-0.51664966  0.00219603]
776,[-0.51664966  0.00219603],[0.17031647],-0.0029007700855793184,[-0.5142503   0.00239939]
777,[-0.5142503   0.00239939],[-0.75813717],-0.05747719632287876,[-0.5130582   0.00119208]
778,[-0.5130582   0.00119208],[0.90553206],-0.08199883154071906,[-0.51058686  0.00247134]
779,[-0.51058686  0.00247134],[-0.52512246],-0.02757536018856719,[-0.5090008   0.00158609]
780,[-0.5090008   0.00158609],[0.12985224],-0.0016861603016881334,[-0.50732934  0.00167142]
781,[-0.50732934  0.00167142],[-0.6714219],-0.04508073483155073,[-0.506787    0.00054231]
782,[-0.506787    0.00054231],[-0.75126946],-0.056440580111463134,[-0.5074976  -0.00071063]
783,[-0.5074976  -0.00071063],[0.62180454],-0.03866408802302637,[-5.07396221e-01  1.01369165e-04]
784,[-5.07396221e-01  1.01369165e-04],[-0.30445257],-0.00926913663399711,[-5.07873e-01 -4.76781e-04]
785,[-5.07873e-01 -4.76781e-04],[0.752343],-0.0566019988116441,[-0.5073392   0.00053383]
786,[-0.5073392   0.00053383],[-0.89369106],-0.0798683715956031,[-0.50826776 -0.0009286 ]
787,[-0.50826776 -0.0009286 ],[0.8805012],-0.0775282382025754,[-5.0799054e-01  2.7720843e-04]
788,[-5.0799054e-01  2.7720843e-04],[0.23762149],-0.00564639706977097,[-0.50747395  0.00051662]
789,[-0.50747395  0.00051662],[-0.780404],-0.06090303590015225,[-0.5082488  -0.00077487]
790,[-0.5082488  -0.00077487],[-0.00230516],-5.313781075572989e-07,[-0.5091422  -0.00089342]
791,[-0.5091422  -0.00089342],[-0.98406094],-0.0968375939787368,[-0.5116201 -0.0024779]
792,[-0.5116201 -0.0024779],[0.00882482],-7.787747559363789e-06,[-0.5141746  -0.00255448]
793,[-0.5141746  -0.00255448],[0.967511],-0.0936077531732881,[-0.5153485  -0.00117389]
794,[-0.5153485  -0.00117389],[-0.39871234],-0.01589715276896051,[-0.5171823  -0.00183383]
795,[-0.5171823  -0.00183383],[-0.83218247],-0.06925276583552353,[-0.5203125  -0.00313022]
796,[-0.5203125  -0.00313022],[0.12437516],-0.0015469181546595935,[-0.5232808 -0.0029683]
797,[-0.5232808 -0.0029683],[-0.63451654],-0.04026112359669334,[-0.52720326 -0.00392246]
798,[-0.52720326 -0.00392246],[0.31397918],-0.009858292463644691,[-0.5306277  -0.00342446]
799,[-0.5306277  -0.00342446],[-0.756075],-0.0571649442831145,[-0.5351336  -0.00450586]
800,[-0.5351336  -0.00450586],[0.6400426],-0.040965453367536854,[-0.5385929 -0.0034593]
801,[-0.5385929 -0.0034593],[-0.61414087],-0.03771690059774216,[-0.542861  -0.0042681]
802,[-0.542861  -0.0042681],[0.5272004],-0.02779402626345906,[-0.5461939  -0.00333291]
803,[-0.5461939  -0.00333291],[0.54701024],-0.029922020588017875,[-0.54853696 -0.00234306]
804,[-0.54853696 -0.00234306],[-0.36199322],-0.013103909380831969,[-0.55123615 -0.00269919]
805,[-0.55123615 -0.00269919],[0.7620175],-0.058067065274877906,[-0.55258524 -0.00134912]
806,[-0.55258524 -0.00134912],[-0.54544497],-0.02975102102393521,[-0.5545354  -0.00195016]
807,[-0.5545354  -0.00195016],[-0.44743022],-0.02001938046565579,[-0.556925   -0.00238962]
808,[-0.556925   -0.00238962],[0.71199834],-0.050694164110076656,[-0.5579971  -0.00107209]
809,[-0.5579971  -0.00107209],[0.3663126],-0.01341849159527806,[-5.5826217e-01 -2.6508872e-04]
810,[-5.5826217e-01 -2.6508872e-04],[-0.49902934],-0.024903028054385247,[-0.5590163  -0.00075413]
811,[-0.5590163  -0.00075413],[0.19797768],-0.00391951605854255,[-5.5920833e-01 -1.9202726e-04]
812,[-5.5920833e-01 -1.9202726e-04],[-0.936795],-0.0877584865020765,[-0.560539   -0.00133066]
813,[-0.560539   -0.00133066],[0.9646919],-0.0930630418254225,[-5.6014615e-01  3.9286705e-04]
814,[-5.6014615e-01  3.9286705e-04],[-0.25269383],-0.0063854172690728465,[-5.5985880e-01  2.8738278e-04]
815,[-5.5985880e-01  2.8738278e-04],[0.12997448],-0.0016893366606396398,[-0.55910504  0.00075376]
816,[-0.55910504  0.00075376],[0.17994677],-0.0032380838343233132,[-0.55781555  0.00128947]
817,[-0.55781555  0.00128947],[-0.7010598],-0.0491484868789712,[-5.573215e-01  4.940581e-04]
818,[-5.573215e-01  4.940581e-04],[0.48244658],-0.02327547036394515,[-0.5558513   0.00147022]
819,[-0.5558513   0.00147022],[-0.7578688],-0.05743651580127143,[-0.55527633  0.00057493]
820,[-0.55527633  0.00057493],[-0.40369606],-0.016297050900539036,[-5.5506974e-01  2.0661055e-04]
821,[-5.5506974e-01  2.0661055e-04],[0.8686011],-0.07544678427012173,[-0.5533246   0.00174519]
822,[-0.5533246   0.00174519],[-0.0311349],-9.693817477077205e-05,[-0.55140346  0.00192114]
823,[-0.55140346  0.00192114],[-0.9473305],-0.08974350285861875,[-0.550695    0.00070844]
824,[-0.550695    0.00070844],[0.5053654],-0.025539415891762476,[-0.54902554  0.00166948]
825,[-0.54902554  0.00166948],[0.970798],-0.0942448787082185,[-0.5457093  0.0033162]
826,[-0.5457093  0.0033162],[0.2599014],-0.006754873999911127,[-0.5418376   0.00387176]
827,[-0.5418376   0.00387176],[-0.42571157],-0.018123034267967242,[-0.53846765  0.00336991]
828,[-0.53846765  0.00336991],[-0.7323556],-0.053634471699319876,[-0.5360848   0.00238286]
829,[-0.5360848   0.00238286],[-0.8495862],-0.0721796692188125,[-0.53488266  0.0012021 ]
830,[-0.53488266  0.0012021 ],[0.30659103],-0.009399806208966766,[-0.53313607  0.0017466 ]
831,[-0.53313607  0.0017466 ],[-0.3910698],-0.01529355882073924,[-0.5319046   0.00123152]
832,[-0.5319046   0.00123152],[0.8373883],-0.0701219126547187,[-0.5293547   0.00254989]
833,[-0.5293547   0.00254989],[-0.12636934],-0.0015969210650059519,[-0.5269512  0.0024035]
834,[-0.5269512  0.0024035],[-0.6702265],-0.0449203580523605,[-0.5255279  0.0014233]
835,[-0.5255279  0.0014233],[0.10932333],-0.0011951590531169621,[-0.52392614  0.00160176]
836,[-0.52392614  0.00160176],[-0.21587045],-0.004660005330193529,[-0.5226457  0.0012804]
837,[-0.5226457  0.0012804],[-0.2469083],-0.006096371210288965,[-0.5217428   0.00090289]
838,[-0.5217428   0.00090289],[-0.24022037],-0.005770582515808443,[-0.5212142   0.00052864]
839,[-0.5212142   0.00052864],[-0.95949835],-0.09206370756925289,[-0.52214265 -0.00092849]
840,[-0.52214265 -0.00092849],[0.55295587],-0.03057601895889661,[-5.22252619e-01 -1.09974804e-04]
841,[-5.22252619e-01 -1.09974804e-04],[0.6736132],-0.04537547306189396,[-0.52136225  0.00089035]
842,[-0.52136225  0.00089035],[0.798279],-0.06372493417366379,[-0.5192912   0.00207099]
843,[-0.5192912   0.00207099],[-0.85663605],-0.07338253176421859,[-0.51853746  0.00075373]
844,[-0.51853746  0.00075373],[0.6865987],-0.04714177997876767,[-0.51679176  0.00174567]
845,[-0.51679176  0.00174567],[-0.8907282],-0.0793396682879152,[-5.1643324e-01  3.5853192e-04]
846,[-5.1643324e-01  3.5853192e-04],[-0.43919405],-0.019289141655200927,[-5.1678723e-01 -3.5399655e-04]
847,[-5.1678723e-01 -3.5399655e-04],[0.04601571],-0.00021174451906997988,[-5.1712328e-01 -3.3605602e-04]
848,[-5.1712328e-01 -3.3605602e-04],[0.48171464],-0.02320489906208332,[-5.1678532e-01  3.3795278e-04]
849,[-5.1678532e-01  3.3795278e-04],[0.48021993],-0.023061118156335516,[-0.5157781   0.00100719]
850,[-0.5157781   0.00100719],[0.36300373],-0.01317717085557888,[-0.5142851   0.00149304]
851,[-0.5142851   0.00149304],[-0.41321307],-0.01707450446958525,[-0.51348174  0.00080338]
852,[-0.51348174  0.00080338],[-0.07984495],-0.0006375216300739339,[-0.512874    0.00060774]
853,[-0.512874    0.00060774],[-0.3830596],-0.014673465029915978,[-5.129213e-01 -4.726660e-05]
854,[-5.129213e-01 -4.726660e-05],[0.20975436],-0.004399689267267726,[-5.1273400e-01  1.8729738e-04]
855,[-5.1273400e-01  1.8729738e-04],[-0.09275337],-0.0008603188218914648,[-5.127673e-01 -3.330410e-05]
856,[-5.127673e-01 -3.330410e-05],[-0.04640689],-0.00021535998963253535,[-5.1295143e-01 -1.8413611e-04]
857,[-5.1295143e-01 -1.8413611e-04],[0.89726526],-0.08050849386399116,[-0.5118695   0.00108192]
858,[-0.5118695   0.00108192],[-0.21483018],-0.0046152004108641845,[-0.51119775  0.00067172]
859,[-0.51119775  0.00067172],[-0.3293367],-0.010846266382674587,[-5.1111299e-01  8.4732244e-05]
860,[-5.1111299e-01  8.4732244e-05],[0.9487533],-0.09001328191925531,[-0.50969875  0.00141424]
861,[-0.50969875  0.00141424],[-0.33425173],-0.011172422010042116,[-0.5088901   0.00080864]
862,[-0.5088901   0.00080864],[-0.85843104],-0.0736903852565579,[-0.5094794  -0.00058928]
863,[-0.5094794  -0.00058928],[-0.41601005],-0.017306436333651566,[-0.5107986  -0.00131916]
864,[-0.5107986  -0.00131916],[0.7312364],-0.05347066700818495,[-5.1111686e-01 -3.1828482e-04]
865,[-5.1111686e-01 -3.1828482e-04],[-0.8911133],-0.07940828800201416,[-0.5128654  -0.00174855]
866,[-0.5128654  -0.00174855],[-0.39080238],-0.015272650288898149,[-0.51528066 -0.00241524]
867,[-0.51528066 -0.00241524],[-0.46642852],-0.02175555626791379,[-0.51845795 -0.00317726]
868,[-0.51845795 -0.00317726],[0.05799459],-0.00033633719454918696,[-0.5215868  -0.00312882]
869,[-0.5215868  -0.00312882],[0.59694403],-0.035634217984707915,[-0.5238353 -0.0022485]
870,[-0.5238353 -0.0022485],[-0.7139817],-0.05097698508316206,[-0.527153   -0.00331769]
871,[-0.527153   -0.00331769],[0.47145185],-0.022226684568540468,[-0.5297369  -0.00258386]
872,[-0.5297369  -0.00258386],[0.87793076],-0.07707624200277366,[-0.5309578  -0.00122093]
873,[-0.5309578  -0.00122093],[0.23629348],-0.005583460859609902,[-0.5317691 -0.0008113]
874,[-0.5317691 -0.0008113],[-0.71885467],-0.05167520304794948,[-0.5335974  -0.00182831]
875,[-0.5335974  -0.00182831],[-0.40256923],-0.016206198846220234,[-0.5359546  -0.00235719]
876,[-0.5359546  -0.00235719],[-0.3293605],-0.01084783487615093,[-0.53871316 -0.00275858]
877,[-0.53871316 -0.00275858],[-0.49440143],-0.02444327691638657,[-0.5421     -0.00338686]
878,[-0.5421     -0.00338686],[0.22420375],-0.005026732173429438,[-0.5450119  -0.00291187]
879,[-0.5450119  -0.00291187],[-0.09529951],-0.0009081997015628397,[-0.5479062  -0.00289433]
880,[-0.5479062  -0.00289433],[0.69595075],-0.048434744160437054,[-0.5495745  -0.00166826]
881,[-0.5495745  -0.00166826],[0.7582996],-0.05750182669158335,[-5.4991066e-01 -3.3619202e-04]
882,[-5.4991066e-01 -3.3619202e-04],[0.2574957],-0.0066304036194683395,[-5.4966348e-01  2.4718582e-04]
883,[-5.4966348e-01  2.4718582e-04],[-0.67419666],-0.045454113705449474,[-0.5502323  -0.00056882]
884,[-0.5502323  -0.00056882],[0.4695126],-0.02204420924773496,[-5.498973e-01  3.349848e-04]
885,[-5.498973e-01  3.349848e-04],[0.28016007],-0.007848966452299067,[-0.54894507  0.00095226]
886,[-0.54894507  0.00095226],[-0.13247778],-0.001755036092620821,[-0.5480016   0.00094346]
887,[-0.5480016   0.00094346],[0.45734605],-0.020916541121722167,[-0.54618925  0.00181233]
888,[-0.54618925  0.00181233],[0.796468],-0.06343613060631129,[-0.5430129   0.00317633]
889,[-0.5430129   0.00317633],[0.6597033],-0.04352084629041464,[-0.5387015   0.00431141]
890,[-0.5387015   0.00431141],[0.59082294],-0.03490717406453427,[-0.5333906   0.00531088]
891,[-0.5333906   0.00531088],[-0.7951353],-0.06322401758916706,[-0.529199   0.0041916]
892,[-0.529199   0.0041916],[0.85012865],-0.07227187226819752,[-0.5236902  0.0055088]
893,[-0.5236902  0.0055088],[-0.65266496],-0.042597154926867026,[-0.51915973  0.00453049]
894,[-0.51915973  0.00453049],[-0.9617626],-0.0924987312411222,[-0.5161052   0.00305455]
895,[-0.5161052   0.00305455],[0.28200674],-0.007952780172695384,[-0.5126838   0.00342136]
896,[-0.5126838   0.00342136],[-0.6998616],-0.04898062396898731,[-0.5103941   0.00228972]
897,[-0.5103941   0.00228972],[0.27534622],-0.007581554061477292,[-0.5077904   0.00260373]
898,[-0.5077904   0.00260373],[0.69529665],-0.04834374247769944,[-0.5042622   0.00352816]
899,[-0.5042622   0.00352816],[-0.5761411],-0.033193858900636995,[-0.5017432  0.002519 ]
900,[-0.5017432  0.002519 ],[0.84680736],-0.071708270604951,[-0.49811777  0.00362542]
901,[-0.49811777  0.00362542],[0.58927166],-0.03472410947233726,[-0.49379936  0.0043184 ]
902,[-0.49379936  0.0043184 ],[0.24659188],-0.006080755573445474,[-0.48933426  0.00446509]
903,[-0.48933426  0.00446509],[-0.7015495],-0.04921716594531098,[-0.486178    0.00315624]
904,[-0.486178    0.00315624],[-0.6104749],-0.0372679584617547,[-0.48421755  0.00196046]
905,[-0.48421755  0.00196046],[0.00990227],-9.805497971333236e-06,[-0.4825369   0.00168064]
906,[-0.4825369   0.00168064],[0.14343107],-0.0020572471114647327,[-0.4809483  0.0015886]
907,[-0.4809483  0.0015886],[0.10780056],-0.001162096035026239,[-0.479517    0.00143129]
908,[-0.479517    0.00143129],[-0.48197],-0.023229509264846016,[-4.791383e-01  3.786885e-04]
909,[-4.791383e-01  3.786885e-04],[0.26632056],-0.007092663876238081,[-4.7869262e-01  4.4570371e-04]
910,[-4.7869262e-01  4.4570371e-04],[0.57203114],-0.03272196255043269,[-0.47772464  0.00096797]
911,[-0.47772464  0.00096797],[-0.95276356],-0.09077583963744473,[-0.4785288  -0.00080414]
912,[-0.4785288  -0.00080414],[0.77499574],-0.060061840357207436,[-4.7850743e-01  2.1353597e-05]
913,[-4.7850743e-01  2.1353597e-05],[0.68999183],-0.04760887279224022,[-0.47778824  0.00071919]
914,[-0.47778824  0.00071919],[-0.3344738],-0.011187271535291999,[-4.7791326e-01 -1.2502243e-04]
915,[-4.7791326e-01 -1.2502243e-04],[-0.10214817],-0.00104342481826461,[-0.4785331  -0.00061981]
916,[-0.4785331  -0.00061981],[0.35426384],-0.012550286982360959,[-4.7895846e-01 -4.2538249e-04]
917,[-4.7895846e-01 -4.2538249e-04],[-0.25248164],-0.006374697822664999,[-0.48009637 -0.00113791]
918,[-0.48009637 -0.00113791],[-0.3706564],-0.013738616754219724,[-0.4821156  -0.00201923]
919,[-0.4821156  -0.00201923],[0.6012732],-0.03615294358500165,[-0.48354325 -0.00142765]
920,[-0.48354325 -0.00142765],[-0.20832147],-0.004339783363051831,[-0.48558307 -0.00203982]
921,[-0.48558307 -0.00203982],[-0.76652056],-0.058755376857732605,[-0.48905718 -0.0034741 ]
922,[-0.48905718 -0.0034741 ],[-0.11607216],-0.001347274529059256,[-0.492964   -0.00390681]
923,[-0.492964   -0.00390681],[-0.3734256],-0.0139446680910865,[-0.4976604  -0.00469639]
924,[-0.4976604  -0.00469639],[0.9693748],-0.09396874561250712,[-0.5010971  -0.00343667]
925,[-0.5010971  -0.00343667],[-0.09205285],-0.0008473726667866722,[-0.50484043 -0.00374338]
926,[-0.50484043 -0.00374338],[-0.38651717],-0.014939552045633776,[-0.5093042  -0.00446377]
927,[-0.5093042  -0.00446377],[0.8484502],-0.07198677145063358,[-0.5126025  -0.00329827]
928,[-0.5126025  -0.00329827],[0.5215802],-0.02720459251324883,[-0.51520085 -0.00259836]
929,[-0.51520085 -0.00259836],[-0.6936486],-0.048114834800850305,[-0.51890266 -0.00370181]
930,[-0.51890266 -0.00370181],[0.42355993],-0.017940301760607815,[-0.52200437 -0.00310169]
931,[-0.52200437 -0.00310169],[-0.18891314],-0.003568817322563778,[-0.52540135 -0.00339701]
932,[-0.52540135 -0.00339701],[-0.8899742],-0.0792054035519815,[-0.53011984 -0.00471846]
933,[-0.53011984 -0.00471846],[0.23948027],-0.005735080064628329,[-0.53443015 -0.00431033]
934,[-0.53443015 -0.00431033],[0.5630822],-0.031706158441943445,[-0.5378146  -0.00338449]
935,[-0.5378146  -0.00338449],[-0.9431322],-0.08894983876064409,[-0.54250723 -0.0046926 ]
936,[-0.54250723 -0.0046926 ],[-0.02347372],-5.5101531513260596e-05,[-0.54709333 -0.00458607]
937,[-0.54709333 -0.00458607],[-0.38668105],-0.014952223447718982,[-0.5520834  -0.00499003]
938,[-0.5520834  -0.00499003],[0.4900001],-0.02401000969648459,[-0.55612504 -0.00404165]
939,[-0.55612504 -0.00404165],[0.42457956],-0.018026780341233818,[-0.5592863  -0.00316123]
940,[-0.5592863  -0.00316123],[0.65981245],-0.04353524697146441,[-0.56119066 -0.00190436]
941,[-0.56119066 -0.00190436],[-0.25694036],-0.0066018351082902885,[-0.5631991  -0.00200843]
942,[-0.5631991  -0.00200843],[0.79736876],-0.06357969472019818,[-5.6371516e-01 -5.1607250e-04]
943,[-5.6371516e-01 -5.1607250e-04],[-0.16286722],-0.002652573078244647,[-5.6417537e-01 -4.6022623e-04]
944,[-5.6417537e-01 -4.6022623e-04],[0.48804247],-0.02381854562260202,[-0.56359994  0.00057541]
945,[-0.56359994  0.00057541],[-0.8445013],-0.07131824736502815,[-5.6399202e-01 -3.9205185e-04]
946,[-5.6399202e-01 -3.9205185e-04],[-0.28001404],-0.007840786152519286,[-5.645019e-01 -5.098645e-04]
947,[-5.645019e-01 -5.098645e-04],[-0.5396697],-0.029124337702066683,[-0.5655152  -0.00101336]
948,[-0.5655152  -0.00101336],[0.5398081],-0.029139277888933536,[-5.65405309e-01  1.09892615e-04]
949,[-5.65405309e-01  1.09892615e-04],[0.6283566],-0.03948319865595665,[-0.5640401   0.00136516]
950,[-0.5640401   0.00136516],[0.22768554],-0.0051840705541544635,[-0.56203085  0.00200925]
951,[-0.56203085  0.00200925],[0.92035246],-0.08470486487024119,[-0.5583535   0.00367738]
952,[-0.5583535   0.00367738],[0.14062499],-0.0019775386434048637,[-0.554205    0.00414851]
953,[-0.554205    0.00414851],[0.44062316],-0.019414877280929943,[-0.5491663   0.00503867]
954,[-0.5491663   0.00503867],[0.3618796],-0.013095683561283523,[-0.54339325  0.00577305]
955,[-0.54339325  0.00577305],[-0.8510872],-0.072434944338751,[-0.53874844  0.00464479]
956,[-0.53874844  0.00464479],[-0.2543226],-0.0064679978992732146,[-0.53437155  0.00437689]
957,[-0.53437155  0.00437689],[0.9205655],-0.08474408139302483,[-0.52853304  0.00583852]
958,[-0.52853304  0.00583852],[0.3033831],-0.009204131261873272,[-0.52220243  0.0063306 ]
959,[-0.52220243  0.0063306 ],[0.5226524],-0.027316551828386083,[-0.51509833  0.00710411]
960,[-0.51509833  0.00710411],[-0.30647522],-0.00939270617678325,[-0.5085177   0.00658065]
961,[-0.5085177   0.00658065],[0.68224853],-0.04654630604696344,[-0.50102675  0.00749095]
962,[-0.50102675  0.00749095],[-0.5319358],-0.028295570706974617,[-0.49450287  0.00652389]
963,[-0.49450287  0.00652389],[0.4721446],-0.022292052683064868,[-0.48748872  0.00701416]
964,[-0.48748872  0.00701416],[0.31601855],-0.009986772494781438,[-0.48027083  0.0072179 ]
965,[-0.48027083  0.0072179 ],[-0.46646106],-0.021758592276457024,[-0.4740767   0.00619416]
966,[-0.4740767   0.00619416],[-0.82232696],-0.06762216261487063,[-0.46948606  0.00459062]
967,[-0.46948606  0.00459062],[-0.7416015],-0.05499728244589655,[-0.46641192  0.00307415]
968,[-0.46641192  0.00307415],[-0.24573667],-0.006038651269022055,[-0.46413317  0.00227874]
969,[-0.46413317  0.00227874],[0.9272136],-0.0859725077120178,[-0.46090725  0.00322594]
970,[-0.46090725  0.00322594],[-0.63141036],-0.03986790431400209,[-0.45909584  0.0018114 ]
971,[-0.45909584  0.0018114 ],[0.90552455],-0.08199747140365368,[-0.45640692  0.00268893]
972,[-0.45640692  0.00268893],[-0.00354789],-1.2587515984862633e-06,[-0.45422384  0.00218307]
973,[-0.45422384  0.00218307],[-0.35289872],-0.012453750440842272,[-0.45308667  0.00113716]
974,[-0.45308667  0.00113716],[-0.435111],-0.018932157034044297,[-4.531271e-01 -4.041025e-05]
975,[-4.531271e-01 -4.041025e-05],[-0.6542651],-0.04280628285684749,[-0.4546735  -0.00154642]
976,[-0.4546735  -0.00154642],[-0.57282966],-0.03281338236759588,[-0.45759243 -0.00291893]
977,[-0.45759243 -0.00291893],[-0.26946265],-0.007261011707942445,[-0.46140736 -0.00381494]
978,[-0.46140736 -0.00381494],[-0.29010245],-0.008415943267945725,[-0.4661212  -0.00471383]
979,[-0.4661212  -0.00471383],[-0.81254935],-0.0660236450485229,[-0.4724828 -0.0063616]
980,[-0.4724828 -0.0063616],[-0.7411324],-0.05492772025769597,[-0.48033798 -0.00785517]
981,[-0.48033798 -0.00785517],[0.67286485],-0.04527471122003171,[-0.4875074  -0.00716942]
982,[-0.4875074  -0.00716942],[0.28800017],-0.008294409585574059,[-0.49451497 -0.00700757]
983,[-0.49451497 -0.00700757],[-0.9984527],-0.09969078401185848,[-0.5032381 -0.0087231]
984,[-0.5032381 -0.0087231],[-0.68682486],-0.04717283858258306,[-0.513144   -0.00990595]
985,[-0.513144   -0.00990595],[0.5881847],-0.034596125815654945,[-0.52224606 -0.00910207]
986,[-0.52224606 -0.00910207],[0.2090617],-0.004370679320496707,[-0.53104466 -0.00879862]
987,[-0.53104466 -0.00879862],[0.39718792],-0.015775824254247173,[-0.53919166 -0.008147  ]
988,[-0.53919166 -0.008147  ],[0.08913561],-0.0007945156892910144,[-0.5470881  -0.00789639]
