,s,a,r,s1
196,[-0.06444923  0.15814146 -0.05225076  0.34986372],[1.6741678],1.0,[-0.05579164  0.15017178  0.48370502 -0.73522936]
197,[-0.05579164  0.15017178  0.48370502 -0.73522936],[-2.2192936],1.0,[-0.05156871  0.15877989 -0.26968647  1.14036965]
198,[-0.05156871  0.15877989 -0.26968647  1.14036965],[-2.6310682],1.0,[-0.07982051  0.24582104 -1.13813001  3.18662531]
199,[-0.00798473  0.0012818   0.00650948  0.00673928],[2.6586735],1.0,[ 0.00995361 -0.03923163  0.88790673 -2.01157643]
200,[ 0.00995361 -0.03923163  0.88790673 -2.01157643],[-0.12264316],1.0,[ 0.04440997 -0.11595149  0.83647429 -1.8417168 ]
201,[ 0.04440997 -0.11595149  0.83647429 -1.8417168 ],[2.2353728],1.0,[ 0.09253319 -0.22337616  1.5660107  -3.51483343]
202,[-0.00210175 -0.00719555 -0.00701044 -0.0031326 ],[2.0224946],1.0,[ 0.0110828  -0.03851608  0.66434676 -1.54705378]
203,[ 0.0110828  -0.03851608  0.66434676 -1.54705378],[-2.002257],1.0,[ 0.02419189 -0.0684861  -0.0057008   0.01974103]
204,[ 0.02419189 -0.0684861  -0.0057008   0.01974103],[-0.7091098],1.0,[ 0.01940616 -0.05842142 -0.23307746  0.47912248]
205,[ 0.01940616 -0.05842142 -0.23307746  0.47912248],[2.902849],1.0,[ 0.02957406 -0.08569852  0.73808794 -1.81467518]
206,[ 0.02957406 -0.08569852  0.73808794 -1.81467518],[2.9622202],1.0,[ 0.07855555 -0.20264382  1.70595759 -4.00973153]
207,[-0.00181581  0.00879108  0.00743398  0.00338888],[2.5125198],1.0,[ 0.01517044 -0.02943267  0.8395886  -1.89525725]
208,[ 0.01517044 -0.02943267  0.8395886  -1.89525725],[-2.1548564],1.0,[ 0.03419577 -0.07029413  0.11536035 -0.1811506 ]
209,[ 0.03419577 -0.07029413  0.11536035 -0.1811506 ],[-0.8163145],1.0,[ 0.03351254 -0.0663979  -0.14874396  0.36904054]
210,[ 0.03351254 -0.0663979  -0.14874396  0.36904054],[2.890123],1.0,[ 0.04696036 -0.097872    0.81772899 -1.91491932]
211,[ 0.04696036 -0.097872    0.81772899 -1.91491932],[-1.5827389],1.0,[ 0.06908468 -0.15004532  0.29187752 -0.72333328]
212,[ 0.06908468 -0.15004532  0.29187752 -0.72333328],[-2.7725446],1.0,[ 0.06265665 -0.1396105  -0.6107174   1.22102968]
213,[ 0.06265665 -0.1396105  -0.6107174   1.22102968],[0.42394856],1.0,[ 0.04151973 -0.10201089 -0.44742671  0.67313431]
214,[ 0.04151973 -0.10201089 -0.44742671  0.67313431],[-0.8200782],1.0,[ 0.01851223 -0.06580897 -0.70299453  1.13807883]
215,[ 0.01851223 -0.06580897 -0.70299453  1.13807883],[0.2579251],1.0,[-0.00756665 -0.02727626 -0.60211554  0.80065242]
216,[-0.00756665 -0.02727626 -0.60211554  0.80065242],[2.5685601],1.0,[-0.01437141 -0.03640475  0.25886901 -1.23020633]
217,[-0.01437141 -0.03640475  0.25886901 -1.23020633],[1.085198],1.0,[ 0.00309273 -0.10142624  0.61392269 -2.02104268]
218,[ 0.00309273 -0.10142624  0.61392269 -2.02104268],[-2.4796667],1.0,[ 0.01113621 -0.14421797 -0.20729276 -0.15655618]
219,[ 0.01113621 -0.14421797 -0.20729276 -0.15655618],[2.7560894],1.0,[ 0.02135003 -0.19514568  0.71398569 -2.36233034]
220,[ 0.02135003 -0.19514568  0.71398569 -2.36233034],[1.8367114],1.0,[ 0.0618477  -0.31762162  1.30662191 -3.74845416]
221,[-0.00899574  0.0086475  -0.00113927 -0.00398398],[0.6057129],1.0,[-0.00503599 -0.00057187  0.19860813 -0.45252151]
222,[-0.00503599 -0.00057187  0.19860813 -0.45252151],[0.7862471],1.0,[ 0.00806646 -0.03012081  0.45616291 -1.02267202]
223,[ 0.00806646 -0.03012081  0.45616291 -1.02267202],[0.7223757],1.0,[ 0.03101698 -0.0813902   0.69134733 -1.5429656 ]
224,[ 0.03101698 -0.0813902   0.69134733 -1.5429656 ],[-0.79562396],1.0,[ 0.05332063 -0.13073479  0.42590074 -0.94340645]
225,[ 0.05332063 -0.13073479  0.42590074 -0.94340645],[2.8646965],1.0,[ 0.08938437 -0.21332484  1.37261241 -3.15965354]
226,[-0.00861197  0.00397761  0.00096988  0.00498174],[-1.9301997],1.0,[-0.02142395  0.03395396 -0.63977199  1.47875597]
227,[-0.02142395  0.03395396 -0.63977199  1.47875597],[0.7436307],1.0,[-0.0419204   0.08054428 -0.38697215  0.86903198]
228,[-0.0419204   0.08054428 -0.38697215  0.86903198],[-0.22017185],1.0,[-0.0589046   0.11939885 -0.46256918  1.07812066]
229,[-0.0589046   0.11939885 -0.46256918  1.07812066],[-1.7385228],1.0,[-0.08897849  0.19010921 -1.03894665  2.44639307]
230,[-0.08897849  0.19010921 -1.03894665  2.44639307],[0.1689933],1.0,[-0.12935607  0.28634001 -0.98147019  2.38417873]
231,[-0.00500982 -0.00056529 -0.00402662  0.00216622],[0.14390032],1.0,[-0.00421562 -0.00266722  0.04360874 -0.10615866]
232,[-0.00421562 -0.00266722  0.04360874 -0.10615866],[-2.2397506],1.0,[-0.01738323  0.02761471 -0.69984936  1.60201628]
233,[-0.01738323  0.02761471 -0.69984936  1.60201628],[2.8714328],1.0,[-0.02610585  0.04617936  0.25976012 -0.63804712]
234,[-0.02610585  0.04617936  0.25976012 -0.63804712],[-0.26070514],1.0,[-0.01765181  0.02662148  0.16373219 -0.3476988 ]
235,[-0.01765181  0.02662148  0.16373219 -0.3476988 ],[-2.7364728],1.0,[-0.0294167   0.05584847 -0.74900955  1.78398875]
236,[-0.0294167   0.05584847 -0.74900955  1.78398875],[0.7451186],1.0,[-0.05427182  0.11473902 -0.49595019  1.1814913 ]
237,[-0.05427182  0.11473902 -0.49595019  1.1814913 ],[-2.5461333],1.0,[-0.09098168  0.20152444 -1.33561935  3.13705957]
238,[-0.0067433  -0.00682979  0.00364518 -0.0041677 ],[0.4142742],1.0,[-0.00383082 -0.01347614  0.14160862 -0.32496225]
239,[-0.00383082 -0.01347614  0.14160862 -0.32496225],[0.4676293],1.0,[ 0.00492087 -0.0334986   0.29580145 -0.67515943]
240,[ 0.00492087 -0.0334986   0.29580145 -0.67515943],[1.2062088],1.0,[ 0.02473643 -0.07883813  0.69419915 -1.58709027]
241,[ 0.02473643 -0.07883813  0.69419915 -1.58709027],[-1.913001],1.0,[ 0.03973304 -0.112787    0.058888   -0.13903921]
242,[ 0.03973304 -0.112787    0.058888   -0.13903921],[-0.856992],1.0,[ 0.0366362  -0.10770602 -0.21301888  0.38679337]
243,[ 0.0366362  -0.10770602 -0.21301888  0.38679337],[-1.1644154],1.0,[ 0.02068715 -0.07746016 -0.58401236  1.12190277]
244,[ 0.02068715 -0.07746016 -0.58401236  1.12190277],[-1.570146],1.0,[-0.01277097 -0.01177947 -1.08862886  2.16136197]
245,[-0.01277097 -0.01177947 -1.08862886  2.16136197],[-2.911756],1.0,[-0.0752859   0.11614645 -2.03407043  4.22358502]
246,[-0.0752859   0.11614645 -2.03407043  4.22358502],[-0.3943834],1.0,[-0.15855141  0.28737224 -2.12910828  4.36052583]
247,[-5.91041778e-03 -8.03465481e-03  9.27738059e-03 -8.88097332e-05],[1.8746687],1.0,[ 0.00694363 -0.0369836   0.63167811 -1.43267225]
248,[ 0.00694363 -0.0369836   0.63167811 -1.43267225],[0.19280046],1.0,[ 0.03334206 -0.09612848  0.68907241 -1.53444129]
249,[ 0.03334206 -0.09612848  0.68907241 -1.53444129],[2.7443876],1.0,[ 0.07899061 -0.19915364  1.58900539 -3.59577888]
250,[ 0.07899061 -0.19915364  1.58900539 -3.59577888],[2.2790272],1.0,[ 0.15690255 -0.37505973  2.29824134 -5.17661339]
251,[-0.00286731 -0.00612633  0.0088826   0.00365562],[-2.4225972],1.0,[-0.01861633  0.03113113 -0.79409539  1.84045196]
252,[-0.01861633  0.03113113 -0.79409539  1.84045196],[-2.3864205],1.0,[-0.06598607  0.13949365 -1.57175379  3.5673591 ]
253,[-0.06598607  0.13949365 -1.57175379  3.5673591 ],[-1.4180496],1.0,[-0.13767304  0.30118726 -2.00912776  4.51768479]
254,[ 0.00538164  0.00586027  0.00231501 -0.00017702],[-1.3830872],1.0,[-0.00374266  0.0272769  -0.45725955  1.06022286]
255,[-0.00374266  0.0272769  -0.45725955  1.06022286],[-1.0841371],1.0,[-0.02913587  0.08555343 -0.81196049  1.85280786]
256,[-0.02913587  0.08555343 -0.81196049  1.85280786],[2.7497191],1.0,[-0.04328164  0.11730995  0.10029875 -0.22707337]
257,[-0.04328164  0.11730995  0.10029875 -0.22707337],[-1.0390786],1.0,[-0.04645352  0.12707726 -0.25758273  0.70402013]
258,[-0.04645352  0.12707726 -0.25758273  0.70402013],[1.4038472],1.0,[-0.04764893  0.13602565  0.19607399 -0.24114743]
259,[-0.04764893  0.13602565  0.19607399 -0.24114743],[-1.1556214],1.0,[-0.04779939  0.1473922  -0.20211495  0.79670987]
260,[-0.04779939  0.1473922  -0.20211495  0.79670987],[-0.8197461],1.0,[-0.06149791  0.19396099 -0.48206336  1.5285679 ]
261,[-0.06149791  0.19396099 -0.48206336  1.5285679 ],[1.4671602],1.0,[-0.07132589  0.23577169 -0.01223437  0.58635353]
262,[-0.00055583  0.00763274 -0.00578161  0.00777877],[2.6187155],1.0,[ 0.01661213 -0.03208145  0.86177089 -1.97323292]
263,[ 0.01661213 -0.03208145  0.86177089 -1.97323292],[-2.4046946],1.0,[ 0.0348595  -0.07219691  0.05460297 -0.0685877 ]
264,[ 0.0348595  -0.07219691  0.05460297 -0.0685877 ],[0.02431992],1.0,[ 0.0373523  -0.07686142  0.06999092 -0.16424746]
265,[ 0.0373523  -0.07686142  0.06999092 -0.16424746],[-1.2657586],1.0,[ 0.03189002 -0.06560133 -0.34200048  0.71734948]
266,[ 0.03189002 -0.06560133 -0.34200048  0.71734948],[-1.8237605],1.0,[ 0.00633708 -0.01138482 -0.93483852  1.98718964]
267,[ 0.00633708 -0.01138482 -0.93483852  1.98718964],[0.26054975],1.0,[-0.02898957  0.06119758 -0.83322922  1.66062871]
268,[-0.02898957  0.06119758 -0.83322922  1.66062871],[-1.1125557],1.0,[-0.06955085  0.143762   -1.19428011  2.46930658]
269,[-0.06955085  0.143762   -1.19428011  2.46930658],[-0.17530526],1.0,[-0.11831006  0.24496588 -1.24459558  2.60643296]
270,[ 7.93272919e-05 -4.16861364e-03  5.63834387e-03 -2.05607370e-03],[-0.911415],1.0,[-0.0057528   0.00969739 -0.29643548  0.68839861]
271,[-0.0057528   0.00969739 -0.29643548  0.68839861],[1.2852862],1.0,[-0.00898221  0.01683619  0.13326279 -0.31589626]
272,[-0.00898221  0.01683619  0.13326279 -0.31589626],[0.68397176],1.0,[ 0.00080833 -0.00545387  0.35594357 -0.79629755]
273,[ 0.00080833 -0.00545387  0.35594357 -0.79629755],[0.8891301],1.0,[ 0.02084474 -0.04998138  0.64563828 -1.429645  ]
274,[ 0.02084474 -0.04998138  0.64563828 -1.429645  ],[2.964032],1.0,[ 0.06620065 -0.15160623  1.61829725 -3.63152965]
275,[ 0.06620065 -0.15160623  1.61829725 -3.63152965],[-2.2007468],1.0,[ 0.11606255 -0.26228789  0.88179484 -1.9592564 ]
276,[-0.00222108 -0.00248599  0.00792932 -0.00993969],[0.255875],1.0,[-2.01715393e-04 -6.82025670e-03  9.28196654e-02 -2.04896522e-01]
277,[-2.01715393e-04 -6.82025670e-03  9.28196654e-02 -2.04896522e-01],[2.409874],1.0,[ 0.0195186  -0.05187575  0.8909966  -2.0303024 ]
278,[ 0.0195186  -0.05187575  0.8909966  -2.0303024 ],[2.1078196],1.0,[ 0.06889613 -0.16360939  1.57541859 -3.54881734]
279,[ 0.06889613 -0.16360939  1.57541859 -3.54881734],[2.3455694],1.0,[ 0.14676332 -0.33845689  2.31017546 -5.17278395]
280,[ 0.00482773  0.00925705  0.00166154 -0.00055049],[-1.1272237],1.0,[-0.00262841  0.02680705 -0.37343213  0.86921836]
281,[-0.00262841  0.02680705 -0.37343213  0.86921836],[-0.338049],1.0,[-0.01974219  0.06625871 -0.48257463  1.10760641]
282,[-0.01974219  0.06625871 -0.48257463  1.10760641],[-2.5144567],1.0,[-0.05568483  0.14897553 -1.31147539  3.01103407]
283,[-0.05568483  0.14897553 -1.31147539  3.01103407],[0.5874803],1.0,[-0.1040088   0.25978373 -1.10759811  2.55916063]
284,[ 0.00144724  0.00047352  0.00918303 -0.00662888],[-0.6563818],1.0,[-0.00255795  0.01035294 -0.20885049  0.49549998]
285,[-0.00255795  0.01035294 -0.20885049  0.49549998],[1.1804868],1.0,[-0.00301211  0.01165864  0.18470067 -0.41713201]
286,[-0.00301211  0.01165864  0.18470067 -0.41713201],[0.04093812],1.0,[ 0.00455444 -0.0047868   0.19394913 -0.40851423]
287,[ 0.00455444 -0.0047868   0.19394913 -0.40851423],[-2.3385937],1.0,[-0.00329997  0.01527835 -0.58424384  1.39042208]
288,[-0.00329997  0.01527835 -0.58424384  1.39042208],[-2.1945953],1.0,[-0.04106931  0.10305832 -1.30235312  2.98958856]
289,[-0.04106931  0.10305832 -1.30235312  2.98958856],[2.4209673],1.0,[-0.07685867  0.18429546 -0.49306048  1.12166655]
290,[-0.07685867  0.18429546 -0.49306048  1.12166655],[0.86638004],1.0,[-0.09110438  0.21900565 -0.2209213   0.62884506]
291,[-0.00248597  0.00022528 -0.00871651  0.0087885 ],[-1.9613031],1.0,[-0.01588302  0.03073951 -0.65932923  1.50172588]
292,[-0.01588302  0.03073951 -0.65932923  1.50172588],[0.43866664],1.0,[-0.03917604  0.08281263 -0.50693375  1.11787486]
293,[-0.03917604  0.08281263 -0.50693375  1.11787486],[2.8653738],1.0,[-0.04045545  0.08426208  0.4396092  -1.01510207]
294,[-0.04045545  0.08426208  0.4396092  -1.01510207],[2.0437574],1.0,[-0.00962867  0.01570055  1.10112275 -2.4085378 ]
295,[-0.00962867  0.01570055  1.10112275 -2.4085378 ],[1.321035],1.0,[ 0.0427766  -0.09725548  1.51891373 -3.24665663]
296,[ 0.0427766  -0.09725548  1.51891373 -3.24665663],[2.8557346],1.0,[ 0.12188541 -0.26755525  2.42899002 -5.24519833]
297,[-0.00212817  0.00114376 -0.00656954 -0.00307897],[-2.244396],1.0,[-0.01732571  0.03556785 -0.75120094  1.70667055]
298,[-0.01732571  0.03556785 -0.75120094  1.70667055],[1.3646142],1.0,[-0.03811989  0.08149022 -0.29127718  0.61485549]
299,[-0.03811989  0.08149022 -0.29127718  0.61485549],[1.5033886],1.0,[-0.03988411  0.08423617  0.20131548 -0.46179636]
300,[-0.03988411  0.08423617  0.20131548 -0.46179636],[2.9446669],1.0,[-0.01252802  0.02330955  1.16487038 -2.56952556]
301,[-0.01252802  0.02330955  1.16487038 -2.56952556],[1.0711449],1.0,[ 0.0407288  -0.09186988  1.4981708  -3.20056196]
302,[ 0.0407288  -0.09186988  1.4981708  -3.20056196],[1.5558066],1.0,[ 0.11048205 -0.24083924  1.98679398 -4.24871459]
303,[ 0.00061388 -0.00294441 -0.00506102 -0.00511503],[-1.1123599],1.0,[-0.00698531  0.0139173  -0.37390134  0.83964916]
304,[-0.00698531  0.0139173  -0.37390134  0.83964916],[2.6927156],1.0,[-0.00393801  0.00538437  0.52322593 -1.23889126]
305,[-0.00393801  0.00538437  0.52322593 -1.23889126],[-1.5239364],1.0,[ 0.00665047 -0.01894084  0.00858564  0.00035668]
306,[ 0.00665047 -0.01894084  0.00858564  0.00035668],[1.914173],1.0,[ 0.01976263 -0.04872459  0.64518208 -1.47423921]
307,[ 0.01976263 -0.04872459  0.64518208 -1.47423921],[2.0045264],1.0,[ 0.05873376 -0.13741522  1.30141498 -2.95188864]
308,[ 0.05873376 -0.13741522  1.30141498 -2.95188864],[-1.7785542],1.0,[ 0.09881372 -0.22777402  0.70774561 -1.60941717]
309,[ 3.54619910e-03  2.17056443e-05  2.53097640e-03 -6.67768563e-03],[2.6147702],1.0,[ 0.02103469 -0.04036637  0.86943586 -1.99229983]
310,[ 0.02103469 -0.04036637  0.86943586 -1.99229983],[-0.25755775],1.0,[ 0.05386331 -0.11430621  0.77372804 -1.72309109]
311,[ 0.05386331 -0.11430621  0.77372804 -1.72309109],[0.6785833],1.0,[ 0.08924184 -0.19369952  0.99510087 -2.25186914]
312,[ 0.08924184 -0.19369952  0.99510087 -2.25186914],[-2.8992696],1.0,[ 0.11004073 -0.24212573  0.05054334 -0.21485877]
313,[ 0.00284643  0.00301057  0.00916792 -0.00042756],[2.841426],1.0,[ 0.02210165 -0.04054701  0.95091575 -2.15522899]
314,[ 0.02210165 -0.04054701  0.95091575 -2.15522899],[1.2906275],1.0,[ 0.06842483 -0.14442417  1.36454876 -3.04217347]
315,[ 0.06842483 -0.14442417  1.36454876 -3.04217347],[-1.8918386],1.0,[ 0.11028282 -0.23677034  0.73387052 -1.62091365]
316,[ 0.00735388 -0.00679974  0.00897921 -0.00844989],[2.8939753],1.0,[ 0.02697057 -0.05169682  0.96902969 -2.21333209]
317,[ 0.02697057 -0.05169682  0.96902969 -2.21333209],[-2.5138342],1.0,[ 0.04879601 -0.09994679  0.12674973 -0.23888822]
318,[ 0.04879601 -0.09994679  0.12674973 -0.23888822],[-1.0722367],1.0,[ 0.04693662 -0.09511908 -0.21872454  0.47136167]
319,[ 0.04693662 -0.09511908 -0.21872454  0.47136167],[1.2148478],1.0,[ 0.04653161 -0.09761342  0.19690028 -0.58178465]
320,[ 0.04653161 -0.09761342  0.19690028 -0.58178465],[0.66364884],1.0,[ 0.05893257 -0.13244048  0.42273099 -1.15757926]
321,[ 0.05893257 -0.13244048  0.42273099 -1.15757926],[-2.4088361],1.0,[ 0.06002442 -0.1437917  -0.36504121  0.56270949]
322,[ 0.06002442 -0.1437917  -0.36504121  0.56270949],[1.2929649],1.0,[ 0.05438405 -0.14490519  0.08127911 -0.60234857]
323,[ 0.05438405 -0.14490519  0.08127911 -0.60234857],[-0.81436914],1.0,[ 0.05248941 -0.15923992 -0.17489514 -0.12434622]
324,[ 0.05248941 -0.15923992 -0.17489514 -0.12434622],[-2.8655803],1.0,[ 0.02689736 -0.12448384 -1.10310968  1.8450557 ]
325,[ 0.02689736 -0.12448384 -1.10310968  1.8450557 ],[1.1388613],1.0,[-0.00912332 -0.07333939 -0.70005614  0.73575033]
326,[-0.00912332 -0.07333939 -0.70005614  0.73575033],[-2.9223769],1.0,[-5.62584158e-02 -1.81147372e-03 -1.65508792e+00  2.82715639e+00]
327,[-5.62584158e-02 -1.81147372e-03 -1.65508792e+00  2.82715639e+00],[0.94334143],1.0,[-0.115712    0.09291142 -1.32063959  1.94050574]
328,[-0.115712    0.09291142 -1.32063959  1.94050574],[0.10408138],1.0,[-0.16769255  0.16839251 -1.27980874  1.8494598 ]
329,[-0.16769255  0.16839251 -1.27980874  1.8494598 ],[2.5516007],1.0,[-0.20211885  0.20557537 -0.44598688  0.04668828]
330,[-0.00532672 -0.00161852 -0.0007146   0.00948306],[-1.2721648],1.0,[-0.01381646  0.01829515 -0.42263609  0.97650449]
331,[-0.01381646  0.01829515 -0.42263609  0.97650449],[-2.2582695],1.0,[-0.0456215   0.09113962 -1.16563508  2.65367201]
332,[-0.0456215   0.09113962 -1.16563508  2.65367201],[2.7545192],1.0,[-0.07376428  0.15397836 -0.24720263  0.53602972]
333,[-0.07376428  0.15397836 -0.24720263  0.53602972],[-2.5925782],1.0,[-0.10098741  0.21715759 -1.10990008  2.59776475]
334,[0.00942608 0.00844956 0.00026969 0.00397112],[1.412886],1.0,[ 0.0188128  -0.01286743  0.46781994 -1.05911645]
335,[ 0.0188128  -0.01286743  0.46781994 -1.05911645],[-2.0083494],1.0,[ 0.02403079 -0.02322952 -0.20425882  0.51672381]
336,[ 0.02403079 -0.02322952 -0.20425882  0.51672381],[2.6550214],1.0,[ 0.03364457 -0.04452667  0.68203012 -1.55622666]
337,[ 0.03364457 -0.04452667  0.68203012 -1.55622666],[-1.5597398],1.0,[ 0.050414   -0.08178458  0.15925774 -0.33220403]
338,[ 0.050414   -0.08178458  0.15925774 -0.33220403],[1.6023102],1.0,[ 0.0675412  -0.12094236  0.69544123 -1.61365929]
339,[ 0.0675412  -0.12094236  0.69544123 -1.61365929],[-1.0762577],1.0,[ 0.08823769 -0.16976396  0.34187816 -0.84956886]
340,[ 0.08823769 -0.16976396  0.34187816 -0.84956886],[-0.3088455],1.0,[ 0.10011047 -0.20184373  0.25255564 -0.76221702]
341,[-0.00630012  0.00898038  0.00205803 -0.00608233],[2.6840937],1.0,[ 0.01161098 -0.03224209  0.89104025 -2.03441544]
342,[ 0.01161098 -0.03224209  0.89104025 -2.03441544],[-0.53024155],1.0,[ 0.04346998 -0.10344756  0.70401753 -1.54713405]
343,[ 0.04346998 -0.10344756  0.70401753 -1.54713405],[2.6332185],1.0,[ 0.08898249 -0.20538151  1.56739156 -3.52951221]
344,[ 0.00915359 -0.00815312  0.00104664 -0.00125231],[2.1669579],1.0,[ 0.02362287 -0.0416399   0.72037166 -1.65602239]
345,[ 0.02362287 -0.0416399   0.72037166 -1.65602239],[1.7530596],1.0,[ 0.06389004 -0.13336177  1.29152782 -2.92577729]
346,[ 0.06389004 -0.13336177  1.29152782 -2.92577729],[-2.2463796],1.0,[ 0.10048954 -0.21557592  0.54427451 -1.2326619 ]
347,[-0.00384443 -0.00525549  0.00386107 -0.00672351],[2.8660321],1.0,[ 0.01537913 -0.04962303  0.95453746 -2.18888252]
348,[ 0.01537913 -0.04962303  0.95453746 -2.18888252],[2.955931],1.0,[ 0.07287272 -0.18031806  1.9155105  -4.32739633]
349,[ 0.07287272 -0.18031806  1.9155105  -4.32739633],[-2.7328544],1.0,[ 0.13104587 -0.31087871  1.00278393 -2.27478991]
350,[ 0.00742807 -0.00303381 -0.00411508 -0.00774634],[1.3309841],1.0,[ 0.01611934 -0.02381517  0.4374822  -1.02112721]
351,[ 0.01611934 -0.02381517  0.4374822  -1.02112721],[0.72319806],1.0,[ 0.03831689 -0.07489967  0.67240132 -1.53538436]
352,[ 0.03831689 -0.07489967  0.67240132 -1.53538436],[0.7045809],1.0,[ 0.06979077 -0.14665202  0.90132059 -2.05713682]
353,[ 0.06979077 -0.14665202  0.90132059 -2.05713682],[1.87402],1.0,[ 0.1180903  -0.25735724  1.51030905 -3.4672371 ]
354,[-0.00565223 -0.0018658   0.00244014 -0.00322886],[-0.1364968],1.0,[-0.00646271  0.00010207 -0.04284109  0.10055547]
355,[-0.00646271  0.00010207 -0.04284109  0.10055547],[-0.52001065],1.0,[-0.01162418  0.01202084 -0.21485029  0.49223726]
356,[-0.01162418  0.01202084 -0.21485029  0.49223726],[-0.00534837],1.0,[-0.0202094   0.03145355 -0.21479478  0.48337796]
357,[-0.0202094   0.03145355 -0.21479478  0.48337796],[-0.4013407],1.0,[-0.0314694   0.05707065 -0.34817426  0.79800357]
358,[-0.0314694   0.05707065 -0.34817426  0.79800357],[-0.6458277],1.0,[-0.04969063  0.09916185 -0.56273051  1.30706434]
359,[-0.04969063  0.09916185 -0.56273051  1.30706434],[0.12378807],1.0,[-0.07138944  0.15012153 -0.52323543  1.25175265]
360,[-0.07138944  0.15012153 -0.52323543  1.25175265],[1.4413517],1.0,[-0.08294099  0.18033203 -0.05681299  0.28010372]
361,[-0.08294099  0.18033203 -0.05681299  0.28010372],[1.0443226],1.0,[-0.07869514  0.17973849  0.26820022 -0.30174133]
362,[-0.07869514  0.17973849  0.26820022 -0.30174133],[0.87641233],1.0,[-0.06263857  0.15912021  0.53445388 -0.72782775]
363,[-0.06263857  0.15912021  0.53445388 -0.72782775],[2.97117],1.0,[-0.02206687  0.08976154  1.49366049 -2.73210623]
364,[-0.02206687  0.08976154  1.49366049 -2.73210623],[1.1611059],1.0,[ 0.04479679 -0.03158607  1.85013159 -3.3494489 ]
365,[ 0.04479679 -0.03158607  1.85013159 -3.3494489 ],[-1.8734345],1.0,[ 0.10584294 -0.13295636  1.20706841 -1.76465208]
366,[ 0.10584294 -0.13295636  1.20706841 -1.76465208],[-0.87333846],1.0,[ 0.14831677 -0.19091434  0.91903044 -1.15501143]
367,[ 0.14831677 -0.19091434  0.91903044 -1.15501143],[-1.1710975],1.0,[ 0.17757548 -0.22240781  0.54598149 -0.43757796]
368,[ 0.00532603 -0.00035811  0.00820467  0.00346872],[1.9807086],1.0,[ 0.01882624 -0.03062223  0.66498867 -1.50131693]
369,[ 0.01882624 -0.03062223  0.66498867 -1.50131693],[-2.871452],1.0,[ 0.02616813 -0.04528039 -0.29405203  0.73367001]
370,[ 0.02616813 -0.04528039 -0.29405203  0.73367001],[0.08390308],1.0,[ 0.01517108 -0.01921224 -0.2565114   0.57703056]
371,[ 0.01517108 -0.01921224 -0.2565114   0.57703056],[0.00677713],1.0,[ 0.00508336  0.00258396 -0.24837255  0.51791325]
372,[ 0.00508336  0.00258396 -0.24837255  0.51791325],[-0.31808114],1.0,[-0.00689618  0.02758985 -0.35073165  0.73425627]
373,[-0.00689618  0.02758985 -0.35073165  0.73425627],[-2.1895053],1.0,[-0.03542398  0.09021859 -1.07365573  2.3839093 ]
